"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.477445833E-1,-1.032012805E0,-1.812502366E0,-2.330683787E0,3.127667209E0
8.577115834E-1,-1.010355157E0,-3.313009585E0,-1.519795136E-1,3.466979640E0
8.676775834E-1,-7.710347597E-1,-3.847571980E0,9.439863355E-1,4.036014735E0
8.776445834E-1,-1.198923330E0,-3.052206225E0,2.154405438E0,3.923626228E0
8.876115833E-1,-1.889102061E0,-2.096826151E0,2.869392443E0,4.024773223E0
8.975785833E-1,-2.343359381E0,-1.724212918E0,2.713982806E0,3.978686473E0
9.075455833E-1,-2.542363518E0,-1.406437798E0,1.753412598E0,3.393543174E0
9.175115833E-1,-1.884772929E0,-2.454497409E-1,1.669148665E0,2.529559613E0
9.274785833E-1,-8.846525187E-1,1.505821753E0,2.647559606E0,3.171700032E0
9.374455833E-1,1.018248021E-1,2.997643517E0,3.971745790E0,4.977047274E0
9.474125833E-1,7.759829660E-1,3.654554222E0,4.710908693E0,6.012534976E0
9.573785833E-1,9.160899275E-1,3.569504716E0,4.831467755E0,6.076484620E0
9.673455834E-1,9.027890468E-1,3.023315717E0,4.854834398E0,5.790067618E0
9.773125834E-1,7.076510882E-1,2.270284388E0,4.888810229E0,5.436490295E0
9.872795834E-1,3.112744056E-1,1.467734744E0,4.914892319E0,5.138803708E0
9.972465833E-1,-1.252140301E-1,5.765477425E-1,4.472117761E0,4.510867225E0
1.007212583E0,-4.588135437E-1,-2.247763252E-1,3.607982611E0,3.643977605E0
1.017179583E0,-6.897285683E-1,-7.723107684E-1,2.731184145E0,2.920882787E0
1.027146583E0,-8.680829713E-1,-8.752322888E-1,1.765468679E0,2.153248537E0
1.037113583E0,-1.209316463E0,-4.111639255E-1,1.118071833E0,1.697523698E0
1.047079583E0,-1.469293612E0,1.790604544E-1,1.268559283E0,1.949391961E0
1.057046583E0,-1.636351194E0,5.614870691E-1,1.454266852E0,2.260045362E0
1.067013583E0,-1.337028717E0,8.061877817E-1,1.353006964E0,2.065965240E0
1.076980583E0,-1.050695828E0,8.240054172E-1,1.090078726E0,1.723722217E0
1.086947583E0,-8.491366039E-1,6.008154416E-1,8.573164201E-1,1.347962763E0
1.096913583E0,-6.008669702E-1,3.702521271E-1,6.333624326E-1,9.483014945E-1
1.106880583E0,-4.848221051E-1,7.023324609E-2,3.803626207E-1,6.202103721E-1
1.116847583E0,-2.880464876E-1,-1.297380209E-1,2.175925092E-1,3.836003560E-1
1.126814583E0,-2.035819227E-1,-2.916415751E-1,-6.001465201E-2,3.606967785E-1
1.136780583E0,-2.297861465E-1,-4.971103942E-1,-8.004947864E-2,5.534693634E-1
1.146747583E0,9.148495138E-2,-4.594999337E-1,-1.694311865E-1,4.982134205E-1
1.156714583E0,3.093201200E-1,-2.805529153E-1,-2.383512942E-1,4.808328341E-1
1.166681583E0,3.288186108E-1,-7.843922853E-2,-2.619938529E-1,4.276858313E-1
1.176648583E0,7.464464870E-1,2.501029551E-2,-3.705018762E-1,8.337142875E-1
1.186614583E0,1.448318772E0,7.460520923E-2,-2.176181638E-1,1.466475662E0
1.196581583E0,1.420966374E0,2.083386326E-1,-1.566165018E-1,1.444672680E0
1.206548583E0,1.682170268E0,1.760783744E-1,-4.320120998E-1,1.745661726E0
1.216515583E0,2.006510643E0,2.265749288E-1,-7.968923899E-1,2.170819808E0
1.226481583E0,2.033194996E0,2.475290108E-1,-1.077147170E0,2.314173401E0
1.236448583E0,1.909589243E0,3.140217930E-1,-1.232370865E0,2.294314432E0
1.246415583E0,1.772182014E0,2.995739079E-1,-1.390505304E0,2.272416911E0
1.256382583E0,1.611160658E0,5.706239283E-1,-1.556618854E0,2.311820190E0
1.266348583E0,1.385098969E0,6.416658443E-1,-1.662438254E0,2.256974780E0
1.276315583E0,1.334584142E0,6.467529219E-1,-1.478135186E0,2.093869099E0
1.286282583E0,1.346779533E0,4.691536868E-1,-1.115550513E0,1.810627858E0
1.296249583E0,1.375720181E0,3.268078995E-1,-9.563893032E-1,1.707070566E0
1.306216583E0,1.487126742E0,1.495331848E-1,-1.026742417E0,1.813313573E0
1.316182583E0,1.458632237E0,-2.809470177E-2,-1.322158370E0,1.968882950E0
1.326149583E0,1.283941699E0,6.752949357E-2,-1.449718303E0,1.937717647E0
1.336116583E0,1.202449932E0,-4.048027396E-2,-1.637473567E0,2.031955751E0
1.346083583E0,1.276370286E0,-3.941233850E-1,-1.787007337E0,2.231109493E0
1.356049583E0,1.677108334E0,-8.517545485E-1,-1.559687473E0,2.443522700E0
1.366016583E0,2.211795275E0,-1.258027278E0,-1.319292065E0,2.866217459E0
1.375983583E0,2.750867627E0,-1.517718498E0,-1.209198350E0,3.366437700E0
