"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.512181666E-1,-1.247795089E-1,5.737429501E0,2.265231809E-1,5.743255171E0
9.611851667E-1,9.618343035E-1,7.186620385E0,5.613327026E-4,7.250699146E0
9.711511667E-1,1.858862893E0,8.724405942E0,-7.802910483E-1,8.954299772E0
9.811181667E-1,2.503410245E0,1.003009855E1,-1.988359424E0,1.052727472E1
9.910841667E-1,2.779140084E0,1.075499425E1,-3.070403929E0,1.152479506E1
1.001051167E0,2.630851479E0,1.140609925E1,-3.886811182E0,1.233400912E1
1.011017167E0,2.146598674E0,1.181777247E1,-4.566425748E0,1.284989791E1
1.020984167E0,1.452010704E0,1.193643821E1,-5.161085241E0,1.308524715E1
1.030951167E0,9.087746222E-1,1.229712019E1,-5.245250648E0,1.339991383E1
1.040917167E0,6.961484456E-1,1.256530157E1,-4.713209572E0,1.343822052E1
1.050884167E0,1.057749179E0,1.232397178E1,-3.739727104E0,1.292225493E1
1.060850167E0,1.793373493E0,1.181158846E1,-2.645451100E0,1.223634839E1
1.070817167E0,2.628318173E0,1.116813746E1,-1.856663755E0,1.162250192E1
1.080783167E0,3.453046599E0,1.036530890E1,-1.097367427E0,1.098031760E1
1.090750167E0,4.041741639E0,9.732716181E0,-2.953463709E-1,1.054270692E1
1.100717167E0,4.094727938E0,9.234018853E0,4.952372387E-1,1.011331602E1
1.110683167E0,4.508799684E0,8.867840481E0,1.104015711E-1,9.948872192E0
1.120650167E0,4.322731342E0,8.217915444E0,2.263594589E-1,9.288238752E0
1.130616167E0,3.915586792E0,6.881516765E0,-1.335767180E-2,7.917529371E0
1.140583167E0,3.780627208E0,5.103192544E0,-1.611439132E0,6.552286036E0
1.150549167E0,2.218264488E0,2.013050753E0,-1.036109072E0,3.169636049E0
1.160516167E0,1.586591681E0,-6.412910963E0,2.106796238E0,6.934067390E0
1.170483167E0,-1.135203590E0,-2.273978191E1,5.395675533E0,2.339871114E1
1.180449167E0,-7.820404767E0,-3.462847877E1,7.289722000E0,3.624127922E1
1.190416167E0,-1.520396288E1,-2.380734550E1,6.182927692E0,2.891675607E1
1.200382167E0,-1.158881656E1,-1.107740855E1,3.204374750E0,1.634862890E1
1.210349167E0,-3.520293964E0,-9.622852262E0,5.423763219E0,1.159348794E1
1.220316167E0,2.925548517E0,-1.046161254E1,5.478936961E0,1.216646709E1
1.230282167E0,6.715458180E0,-1.145929956E1,1.679039669E0,1.338775930E1
1.240249167E0,7.469403428E0,-1.069420660E1,2.019641443E-1,1.304602743E1
1.250215167E0,2.716199486E0,-9.416477124E0,6.900626636E-1,9.824661193E0
1.260182167E0,-1.681860658E0,-1.076765581E1,-3.968138351E-1,1.090543572E1
1.270148167E0,-3.643196590E0,-1.140397905E1,-1.671815434E0,1.208795212E1
1.280115167E0,-5.167186811E0,-1.102534377E1,-1.900446244E0,1.232354335E1
1.290082167E0,-5.828485851E0,-1.025632967E1,-1.105192829E0,1.184841748E1
1.300048167E0,-5.184211564E0,-8.783986731E0,4.977348038E-1,1.021186625E1
1.310015167E0,-3.545307768E0,-7.436736204E0,2.354697132E0,8.568480094E0
1.319981167E0,-2.546926686E0,-5.569641309E0,2.643295231E0,6.670438481E0
1.329948167E0,-2.208931455E0,-4.257065356E0,1.544018689E0,5.038449893E0
1.339915167E0,-2.059892798E0,-3.825046751E0,7.345045723E-1,4.406091006E0
1.349881167E0,-1.961605927E0,-3.611476030E0,4.216859901E-1,4.131401215E0
1.359848167E0,-1.723101363E0,-3.486516353E0,-1.024421950E-1,3.890420156E0
1.369814167E0,-1.406257996E0,-3.650184597E0,-8.803545959E-1,4.009542787E0
1.379781167E0,-8.523992772E-1,-3.753395555E0,-1.403949953E0,4.097027971E0
1.389748167E0,-2.412988025E-1,-3.358854094E0,-1.509409604E0,3.690317505E0
1.399715167E0,1.657055600E-1,-2.227685668E0,-1.128707626E0,2.502802963E0
1.409682167E0,1.935538747E-1,-1.014300712E0,-5.955279507E-1,1.192024570E0
1.419648167E0,-1.949072859E-1,-1.958209133E-1,-3.394519186E-1,4.376782896E-1
1.429615167E0,-7.331308421E-1,4.075608712E-1,-3.507228653E-1,9.091717239E-1
1.439581167E0,-1.025433153E0,7.783316463E-1,-5.848756394E-1,1.413998874E0
1.449548167E0,-1.095275658E0,8.522351897E-1,-8.709506652E-1,1.638440920E0
1.459515167E0,-1.111200185E0,8.214618784E-1,-1.124699213E0,1.781716529E0
1.469481167E0,-1.022449538E0,7.728335094E-1,-1.285036152E0,1.814935977E0
1.479448167E0,-9.443088095E-1,8.068836004E-1,-1.281069986E0,1.784354388E0
1.489414167E0,-9.173980227E-1,9.411356717E-1,-1.216666560E0,1.790986600E0
1.499381167E0,-8.575500163E-1,1.171805990E0,-1.313957065E0,1.958316746E0
1.509347167E0,-8.292389676E-1,1.409504662E0,-1.462706138E0,2.194048747E0
1.519314167E0,-9.143994974E-1,1.644643423E0,-1.526894241E0,2.423300322E0
1.529281167E0,-1.030972220E0,1.773110844E0,-1.468314642E0,2.522453898E0
1.539247167E0,-1.088685189E0,1.653142936E0,-1.286709187E0,2.360876434E0
1.549214167E0,-1.046168476E0,1.275492911E0,-1.035870506E0,1.947916413E0
1.559180167E0,-8.468918578E-1,8.685711408E-1,-7.942110761E-1,1.449969958E0
1.569147167E0,-5.920488574E-1,5.331871301E-1,-5.778329605E-1,9.842262420E-1
1.579114167E0,-4.787429743E-1,3.093726718E-1,-3.602995813E-1,6.743308341E-1
1.589080167E0,-4.277001072E-1,1.893094540E-2,-3.480012788E-1,5.517160977E-1
1.599047167E0,-2.628005493E-1,-2.619347960E-1,-6.347640833E-1,7.352546549E-1
1.609013167E0,-1.554365337E-2,-3.666426408E-1,-9.420881832E-1,1.011038365E0
1.618980167E0,1.123961294E-1,-3.815471935E-1,-8.529155132E-1,9.411036200E-1
1.628947167E0,2.140259269E-1,-4.040426016E-1,-5.895314848E-1,7.460595773E-1
1.638913167E0,2.868878253E-1,-3.337122917E-1,-5.917570813E-1,7.374584471E-1
1.648880167E0,2.735334060E-1,-1.656896263E-1,-6.732755998E-1,7.453681035E-1
1.658846167E0,2.074630120E-1,-3.382088006E-2,-5.867949879E-1,6.233081992E-1
1.668813167E0,1.231121023E-1,-7.980572283E-2,-6.099107856E-1,6.273091020E-1
1.678779167E0,4.307599917E-2,-1.648628300E-1,-7.378005016E-1,7.572218133E-1
1.688746167E0,-5.327865958E-2,-2.103413039E-1,-8.529304236E-1,8.800979418E-1
1.698713167E0,-2.016701389E-1,-1.659398872E-1,-9.485812238E-1,9.838766331E-1
1.708679167E0,-3.564190401E-1,6.591098428E-2,-1.011815353E0,1.074778627E0
1.718646167E0,-5.333297656E-1,4.606003797E-1,-1.010143634E0,1.231658845E0
1.728612167E0,-7.325651971E-1,9.755640775E-1,-9.906668508E-1,1.571559050E0
1.738579167E0,-7.987809674E-1,1.487047513E0,-1.070861121E0,1.999025983E0
1.748546167E0,-7.018876339E-1,1.976183474E0,-1.158269978E0,2.395733023E0
1.758512167E0,-5.070610031E-1,2.498611727E0,-1.307749369E0,2.865376038E0
1.768479167E0,-3.394935800E-1,3.048801391E0,-1.511892917E0,3.419980410E0
1.778445167E0,-3.351854612E-1,3.678353559E0,-1.804409527E0,4.110781913E0
1.788412167E0,-4.267132799E-1,4.405459503E0,-2.184087366E0,4.935625115E0
1.798379167E0,-5.989082260E-1,5.221533757E0,-2.541364229E0,5.837948097E0
1.808345167E0,-7.909576853E-1,6.075102112E0,-2.720081160E0,6.703082966E0
1.818312167E0,-9.149967174E-1,6.870899976E0,-2.641236427E0,7.417723056E0
1.828278167E0,-8.929163155E-1,7.649093043E0,-2.444734313E0,8.079767929E0
1.838245167E0,-7.847048190E-1,8.085161430E0,-2.415740017E0,8.474750547E0
1.848211167E0,-5.171008551E-1,7.913622833E0,-2.376116068E0,8.278813152E0
1.858178167E0,-1.599459064E-1,7.388141164E0,-2.099835713E0,7.682416454E0
1.868145167E0,-2.413278924E-1,6.258109437E0,-1.850255499E0,6.530361267E0
1.878111167E0,-4.918293352E-1,4.680820091E0,-1.652020270E0,4.988100219E0
1.888078167E0,-9.004910910E-1,3.285295537E0,-1.482074456E0,3.714915296E0
1.898044167E0,-1.501116060E0,1.465715116E0,-1.107509422E0,2.372392747E0
1.908011167E0,-2.462308120E0,-1.280385861E0,-6.679305138E-1,2.854554326E0
1.917978167E0,-3.246741920E0,-4.268486722E0,1.622193038E-2,5.362981926E0
1.927944167E0,-3.304615029E0,-7.829600099E0,1.112551915E0,8.570932852E0
1.937911167E0,-3.084959988E0,-1.189564803E1,1.662849314E0,1.240114866E1
1.947877167E0,-2.713872001E0,-1.628384304E1,2.510504672E0,1.669824180E1
1.957844167E0,-3.128789547E0,-1.913831807E1,2.675170743E0,1.957603333E1
1.967811167E0,-3.691696320E0,-1.976478875E1,3.008854383E0,2.033048698E1
1.977777167E0,-3.727784166E0,-2.002260886E1,3.252102647E0,2.062467969E1
1.987744167E0,-3.605959767E0,-2.009263512E1,2.289731643E0,2.054166018E1
1.997710167E0,-3.305531873E0,-1.983692001E1,1.464758950E0,2.016371630E1
2.007677167E0,-2.925971856E0,-1.946037335E1,1.329053699E0,1.972394043E1
2.017644167E0,-2.475388926E0,-1.896165263E1,1.298517492E0,1.916658469E1
2.027610167E0,-1.852765124E0,-1.777774466E1,1.395236579E0,1.792840286E1
2.037577167E0,-1.007366499E0,-1.580126766E1,1.949020526E0,1.595285328E1
2.047543167E0,-8.433497608E-2,-1.317806404E1,2.611498950E0,1.343459754E1
2.057510167E0,8.088144241E-1,-1.049758111E1,3.588001213E0,1.112327032E1
2.067476167E0,1.955987776E0,-7.949293773E0,4.617331023E0,9.398771486E0
2.077443167E0,3.210465209E0,-4.845857753E0,4.510072623E0,7.357321475E0
2.087410167E0,3.936008193E0,-9.810382408E-1,3.947552935E0,5.660191755E0
2.097376167E0,4.094430315E0,2.911729208E0,2.687270386E0,5.697714341E0
2.107343167E0,4.165679807E0,5.947176728E0,1.562887946E0,7.427275275E0
2.117309167E0,4.577130831E0,8.376800666E0,1.739598112E0,9.702943761E0
2.127276167E0,4.663041924E0,1.090198740E1,1.861210842E0,1.200255786E1
2.137243167E0,4.305199050E0,1.382037367E1,1.399070013E0,1.454286299E1
2.147209167E0,3.490050995E0,1.703807071E1,6.372485653E-1,1.740351675E1
2.157176167E0,3.232634635E0,1.934242332E1,-2.747957468E-1,1.961261786E1
2.167142167E0,3.887350003E0,1.894688257E1,-8.090622729E-1,1.935847181E1
2.177109167E0,4.290302976E0,1.545506337E1,-1.264129725E0,1.608924198E1
2.187075167E0,4.440520285E0,1.193457879E1,-1.459535486E0,1.281727877E1
2.197042167E0,4.017038907E0,1.010617434E1,-1.215409847E0,1.094296954E1
2.207009167E0,3.193243990E0,9.652404090E0,-1.537967990E0,1.028256084E1
2.216975167E0,2.191778647E0,9.370142618E0,-2.454963432E0,9.931279463E0
2.226942167E0,1.256922593E0,8.947812265E0,-3.548641266E0,9.707525615E0
2.236908167E0,4.851866059E-1,8.487119499E0,-4.450228125E0,9.595370435E0
2.246875167E0,-4.477643526E-1,7.845804487E0,-4.795449784E0,9.206165304E0
2.256842167E0,-1.303984347E0,6.761224921E0,-4.311661101E0,8.124343608E0
2.266808167E0,-1.390671658E0,5.188337944E0,-3.206625051E0,6.255818292E0
2.276775167E0,-7.784382118E-1,4.263639380E0,-2.347310929E0,4.928940598E0
2.286741167E0,-4.270214282E-2,4.952467112E0,-1.983478168E0,5.335066973E0
2.296708167E0,6.654387228E-2,6.285176198E0,-1.872544208E0,6.558528016E0
2.306674167E0,2.377463997E-1,8.005675550E0,-1.674897209E0,8.182459595E0
2.316641167E0,8.776219728E-1,9.831791403E0,-1.508085502E0,9.985422595E0
2.326608167E0,1.647180530E0,1.135744457E1,-1.664401749E0,1.159633494E1
2.336574167E0,2.393326470E0,1.255680089E1,-1.942075496E0,1.292953663E1
2.346541167E0,2.800672456E0,1.316467041E1,-2.070558704E0,1.361761824E1
2.356507167E0,2.893880582E0,1.268376148E1,-2.219070673E0,1.319759921E1
2.366474167E0,2.942121280E0,1.188332911E1,-2.505547110E0,1.249589352E1
2.376441167E0,2.936981286E0,1.163093756E1,-2.727480811E0,1.230218351E1
2.386407167E0,2.705097085E0,1.148740245E1,-2.829666460E0,1.213610224E1
2.396373542E0,2.411098936E0,1.113021125E1,-2.761600776E0,1.171842307E1
2.406339542E0,2.108616184E0,1.081486272E1,-2.607694459E0,1.132287897E1
2.416306542E0,1.560636037E0,1.056411306E1,-1.920093766E0,1.085001520E1
2.426272542E0,9.764052726E-1,1.001158393E1,-1.295434987E0,1.014215617E1
2.436239542E0,5.204367647E-1,9.154178047E0,-8.375950773E-1,9.207138299E0
2.446206542E0,-2.722531582E-1,7.890038674E0,-9.877248242E-2,7.895352308E0
2.456172542E0,-4.225155638E-1,5.565205611E0,1.119956390E0,5.692480585E0
