"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.688155400E-1,-4.536981583E-1,2.895233631E0,-4.576877356E-1,2.966091344E0
7.738209560E-1,-4.971630573E-1,2.818624973E0,-5.640016794E-1,2.917175987E0
7.788263730E-1,-5.114579201E-1,2.761670113E0,-6.362845302E-1,2.879803642E0
7.838317900E-1,-4.920699596E-1,2.733736992E0,-7.223246098E-1,2.870052896E0
7.888372060E-1,-4.818866253E-1,2.706117630E0,-7.743224502E-1,2.855672006E0
7.938426230E-1,-4.477300644E-1,2.712058067E0,-8.495067954E-1,2.877044137E0
7.988480400E-1,-4.134366512E-1,2.713302612E0,-9.190303683E-1,2.894401104E0
8.038534560E-1,-3.742241859E-1,2.662299156E0,-9.779033065E-1,2.860799786E0
8.088588730E-1,-3.015630245E-1,2.568889618E0,-1.073622942E0,2.800500018E0
8.138642900E-1,-2.004940510E-1,2.466602325E0,-1.167301416E0,2.736223217E0
8.188697060E-1,-4.252219200E-2,2.379292488E0,-1.220261216E0,2.674299594E0
8.238751230E-1,1.670801640E-1,2.259230614E0,-1.180097818E0,2.554343283E0
8.288805400E-1,3.993556499E-1,2.130377293E0,-1.118398190E0,2.439017600E0
8.338859560E-1,6.395978928E-1,1.964161396E0,-1.073325872E0,2.327883992E0
8.388913730E-1,8.732943535E-1,1.803586483E0,-1.011338592E0,2.244632036E0
8.438967900E-1,1.100163221E0,1.619974136E0,-9.752852917E-1,2.187660101E0
8.489022060E-1,1.338672638E0,1.384756088E0,-9.508160353E-1,2.147939708E0
8.539076230E-1,1.664414167E0,9.981579781E-1,-9.284787178E-1,2.151433615E0
8.589130400E-1,2.052561045E0,4.228715897E-1,-8.851095438E-1,2.274916730E0
8.639184560E-1,2.440279007E0,-2.830371857E-1,-8.259938359E-1,2.591782687E0
8.689238730E-1,2.760403872E0,-1.071365356E0,-7.708591819E-1,3.059718474E0
8.739292900E-1,3.065367937E0,-1.989369392E0,-7.057716250E-1,3.721852329E0
8.789347060E-1,3.369146824E0,-2.979331970E0,-6.884777546E-1,4.549897903E0
8.839401230E-1,3.690484762E0,-4.093356133E0,-7.810893059E-1,5.566447944E0
8.889455400E-1,3.976753950E0,-5.249942780E0,-9.545208812E-1,6.654891530E0
8.939509560E-1,4.166563034E0,-6.363219261E0,-1.126863837E0,7.688994017E0
8.989563730E-1,4.198988914E0,-7.366824150E0,-1.197180152E0,8.563576722E0
9.039617900E-1,4.147206306E0,-8.170845985E0,-1.198155880E0,9.241083366E0
9.089672060E-1,4.155365944E0,-8.866790771E0,-1.057691216E0,9.849149985E0
9.139726230E-1,4.252597332E0,-9.364657402E0,-8.234392405E-1,1.031791861E1
9.189780920E-1,4.439449310E0,-9.860588074E0,-5.667805672E-1,1.082871865E1
9.239835610E-1,4.582147598E0,-1.035467720E1,-2.584908009E-1,1.132617473E1
9.289890290E-1,4.719267368E0,-1.095175076E1,1.305550039E-1,1.192599571E1
9.339944980E-1,4.926166058E0,-1.169445324E1,6.047909260E-1,1.270405922E1
9.389999670E-1,5.082852364E0,-1.244890022E1,1.063341618E0,1.348855813E1
9.440054360E-1,5.284178734E0,-1.326294041E1,1.567622900E0,1.436264511E1
9.490109040E-1,5.252843380E0,-1.377936363E1,2.192511082E0,1.490873336E1
9.540163730E-1,5.070847511E0,-1.411888504E1,2.840533733E0,1.526843283E1
9.590218420E-1,4.686942101E0,-1.412027836E1,3.366369247E0,1.525392176E1
9.640273110E-1,4.222525597E0,-1.406581211E1,3.692739964E0,1.514308823E1
9.690327790E-1,3.755289555E0,-1.409340477E1,3.905018568E0,1.509885518E1
9.740382480E-1,3.247465372E0,-1.414996624E1,4.045517921E0,1.507095854E1
9.790437170E-1,2.742050409E0,-1.415424633E1,4.132778645E0,1.499804617E1
9.840491860E-1,2.301004887E0,-1.406350517E1,4.142608166E0,1.484041791E1
9.890546540E-1,1.852787971E0,-1.377800369E1,4.089245319E0,1.449096740E1
9.940601230E-1,1.445396423E0,-1.338904667E1,3.958393335E0,1.403654585E1
9.990655920E-1,1.160000563E0,-1.333045101E1,3.616660595E0,1.386097974E1
1.004071061E0,7.680168152E-1,-1.319532394E1,3.151127338E0,1.358808402E1
1.009076529E0,2.231566906E-1,-1.281225681E1,2.582099438E0,1.307176197E1
1.014081998E0,-2.867903709E-1,-1.231551170E1,2.082985878E0,1.249371472E1
1.019087467E0,-7.031590939E-1,-1.184325600E1,1.612000465E0,1.197312369E1
1.024092936E0,-1.016053915E0,-1.127594948E1,1.208009601E0,1.138589871E1
1.029098404E0,-1.330484629E0,-1.048047447E1,7.230608463E-1,1.058930364E1
1.034103873E0,-1.508382559E0,-9.543766022E0,1.774109602E-1,9.663858570E0
1.039109342E0,-1.579833031E0,-8.647969246E0,-3.555107713E-1,8.798274399E0
1.044114811E0,-1.603302479E0,-7.788524628E0,-7.688011527E-1,7.988914189E0
1.049120279E0,-1.627595425E0,-6.918006897E0,-1.090331435E0,7.190042346E0
1.054125748E0,-1.629593849E0,-6.022480965E0,-1.362478733E0,6.386094376E0
1.059131217E0,-1.605071306E0,-5.188051224E0,-1.575037003E0,5.654455850E0
1.064136686E0,-1.554450750E0,-4.400255203E0,-1.623148203E0,4.940968840E0
1.069142102E0,-1.525819778E0,-3.601780891E0,-1.469757199E0,4.178652631E0
1.074147519E0,-1.529043436E0,-2.721295357E0,-1.140470266E0,3.323265664E0
1.079152936E0,-1.588262558E0,-1.768794060E0,-7.515630126E-1,2.493202226E0
1.084158352E0,-1.713105202E0,-7.494220734E-1,-3.470687866E-1,1.901793790E0
1.089163769E0,-1.979920626E0,3.269472122E-1,8.629679680E-2,2.008588385E0
1.094169186E0,-2.340408087E0,1.479171753E0,5.194581747E-1,2.816965723E0
1.099174602E0,-2.727184534E0,2.645102024E0,1.028274775E0,3.935917836E0
1.104180019E0,-3.211551428E0,3.858194351E0,1.563931108E0,5.257908970E0
1.109185436E0,-3.740290403E0,5.104223251E0,2.115727186E0,6.672268642E0
1.114190852E0,-4.217649460E0,6.459590912E0,2.615550280E0,8.145918302E0
1.119196269E0,-4.672467232E0,7.809592247E0,3.010241270E0,9.585574245E0
1.124201686E0,-5.038239479E0,9.121019363E0,3.413809299E0,1.096498724E1
1.129207102E0,-5.344090462E0,1.030365372E1,3.839363337E0,1.222559993E1
1.134212519E0,-5.533793926E0,1.139623260E1,4.185157299E0,1.334213380E1
1.139217936E0,-5.660920143E0,1.233720016E1,4.426454067E0,1.427746547E1
1.144223352E0,-5.768942833E0,1.310823345E1,4.548433304E0,1.502646769E1
1.149228769E0,-5.757957935E0,1.364817619E1,4.493680477E0,1.547966270E1
1.154234186E0,-5.671715260E0,1.408196831E1,4.328881741E0,1.578636762E1
1.159239602E0,-5.525499344E0,1.437176609E1,3.963059425E0,1.589920261E1
1.164245019E0,-5.367568970E0,1.453705311E1,3.516421795E0,1.589030937E1
1.169250436E0,-5.207599640E0,1.459246635E1,3.027897358E0,1.578693544E1
1.174255852E0,-5.069409370E0,1.458593178E1,2.446037531E0,1.563430257E1
1.179261269E0,-4.952833652E0,1.467001152E1,1.748834848E0,1.558198391E1
1.184266686E0,-4.843420982E0,1.472957230E1,8.579925299E-1,1.552917184E1
1.189272102E0,-4.830859184E0,1.470268440E1,8.728933334E-2,1.547623173E1
1.194277519E0,-4.832730293E0,1.455163574E1,-5.370686650E-1,1.534254958E1
1.199282936E0,-4.862565041E0,1.426750565E1,-1.108596563E0,1.511407432E1
1.204288352E0,-4.852845669E0,1.394637871E1,-1.606586576E0,1.485371033E1
1.209293769E0,-4.750953674E0,1.363145065E1,-2.006287336E0,1.457440210E1
1.214299186E0,-4.552371025E0,1.331802750E1,-2.335940599E0,1.426711452E1
1.219304602E0,-4.295435905E0,1.296331882E1,-2.524000406E0,1.388772777E1
1.224310019E0,-4.004261971E0,1.254847717E1,-2.647128820E0,1.343524039E1
1.229315436E0,-3.679250717E0,1.211186314E1,-2.610006809E0,1.292463733E1
1.234320852E0,-3.335548162E0,1.166293621E1,-2.432504416E0,1.237202652E1
1.239326269E0,-3.030952930E0,1.125409317E1,-2.149188280E0,1.185159479E1
1.244331686E0,-2.775296926E0,1.090891838E1,-1.785380244E0,1.139712051E1
1.249337102E0,-2.515800476E0,1.058906460E1,-1.433140755E0,1.097776997E1
1.254342519E0,-2.242582321E0,1.026117134E1,-1.155717373E0,1.056676371E1
1.259347936E0,-1.926921368E0,9.963480949E0,-9.348223209E-1,1.019106821E1
1.264353352E0,-1.626105070E0,9.710215569E0,-7.566970587E-1,9.874466797E0
1.269358769E0,-1.373490095E0,9.477339745E0,-5.978589654E-1,9.594992393E0
1.274364186E0,-1.140395641E0,9.288574219E0,-4.680194855E-1,9.370013633E0
1.279369602E0,-9.032063484E-1,9.153189659E0,-3.862545192E-1,9.205751202E0
1.284375019E0,-6.671111584E-1,9.042243004E0,-2.952835560E-1,9.071625445E0
1.289380436E0,-4.513607025E-1,8.931743622E0,-2.335911095E-1,8.946191112E0
1.294385852E0,-2.465128899E-1,8.859797478E0,-2.200581133E-1,8.865957677E0
1.299391269E0,-2.462863922E-4,8.792811394E0,-2.497010082E-1,8.796356226E0
1.304396686E0,3.059365749E-1,8.773584366E0,-3.032114208E-1,8.784151466E0
1.309402102E0,6.235117912E-1,8.782697678E0,-3.613322973E-1,8.812213484E0
1.314407519E0,9.088675976E-1,8.805568695E0,-4.048304558E-1,8.861600761E0
1.319412936E0,1.151906252E0,8.803810120E0,-4.766178727E-1,8.891632315E0
1.324418352E0,1.342716932E0,8.743988037E0,-5.430310369E-1,8.863131403E0
1.329423769E0,1.462027550E0,8.588057518E0,-6.326796412E-1,8.734560093E0
1.334429186E0,1.610173941E0,8.336341858E0,-6.833366156E-1,8.517875593E0
1.339434602E0,1.806156874E0,7.974880219E0,-7.286032438E-1,8.209249651E0
1.344440019E0,2.021251440E0,7.489766598E0,-7.112722397E-1,7.790248345E0
1.349445436E0,2.198028326E0,6.924327850E0,-6.842120886E-1,7.296971350E0
1.354450852E0,2.365239620E0,6.274042130E0,-6.713487506E-1,6.738595718E0
1.359456269E0,2.551353693E0,5.558194160E0,-7.538838387E-1,6.162083157E0
1.364461686E0,2.784729719E0,4.676718235E0,-9.219311476E-1,5.520540743E0
1.369467102E0,3.055326939E0,3.601421833E0,-1.179953456E0,4.868013155E0
1.374472519E0,3.286352634E0,2.304190159E0,-1.455961466E0,4.269570203E0
1.379477936E0,3.430177927E0,8.429450989E-1,-1.702122331E0,3.920956195E0
1.384483352E0,3.382613420E0,-6.672134399E-1,-1.875581980E0,3.924927399E0
1.389488769E0,3.236048937E0,-2.049377441E0,-1.966984987E0,4.305925053E0
1.394494186E0,3.092677593E0,-3.265415192E0,-2.000250340E0,4.922254818E0
1.399499602E0,2.973512173E0,-4.277178764E0,-1.975375891E0,5.571188628E0
1.404505019E0,2.966673374E0,-5.079855919E0,-1.849538326E0,6.166593799E0
1.409510436E0,3.226724148E0,-5.764015198E0,-1.756757617E0,6.835335928E0
1.414515852E0,3.802326202E0,-6.424762726E0,-1.735198975E0,7.664605412E0
