"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.685377290E-1,8.864729106E-2,3.723697662E-1,-2.119101524E0,2.153394728E0
7.735430940E-1,9.263902903E-2,3.870966434E-1,-2.032168388E0,2.070781051E0
7.785484590E-1,3.201523423E-2,4.275934696E-1,-1.860991001E0,1.909750941E0
7.835538230E-1,-2.534586191E-2,5.263781548E-1,-1.753350735E0,1.830834557E0
7.885591880E-1,-9.815755486E-2,5.923895836E-1,-1.537683964E0,1.650767184E0
7.935645520E-1,-9.522853792E-2,6.020579338E-1,-1.390553474E0,1.518282317E0
7.985699170E-1,-8.310761303E-2,5.034682751E-1,-1.306602478E0,1.402710667E0
8.035752810E-1,-1.090541333E-1,3.969900608E-1,-1.285240173E0,1.349568900E0
8.085806460E-1,-1.954074800E-1,3.254246712E-1,-1.273710251E0,1.329068510E0
8.135860110E-1,-2.504363358E-1,2.604384422E-1,-1.324264526E0,1.372670054E0
8.185880420E-1,-2.930339575E-1,1.974120140E-1,-1.355702400E0,1.400988723E0
8.235900730E-1,-3.371760547E-1,1.409902573E-1,-1.349160194E0,1.397783665E0
8.285925210E-1,-3.870937228E-1,6.232905388E-2,-1.366607666E0,1.421739418E0
8.335954900E-1,-4.145557284E-1,-6.242620945E-2,-1.431507587E0,1.491632480E0
8.385990310E-1,-4.772816598E-1,-1.859061718E-1,-1.533841610E0,1.617105121E0
8.436031980E-1,-6.024961472E-1,-2.747348547E-1,-1.611583233E0,1.742320684E0
8.486080420E-1,-7.579938173E-1,-4.156939983E-1,-1.706654072E0,1.913118984E0
8.536135630E-1,-8.565294147E-1,-5.798176527E-1,-1.767721176E0,2.048089184E0
8.586197090E-1,-8.218325377E-1,-7.959429026E-1,-1.885301590E0,2.205288169E0
8.636264270E-1,-6.276458502E-1,-1.068891764E0,-2.192244530E0,2.518413190E0
8.686336670E-1,-4.159827828E-1,-1.360730648E0,-2.482712269E0,2.861553736E0
8.736413230E-1,-2.519009709E-1,-1.510284305E0,-2.623472691E0,3.037601313E0
8.786492920E-1,-1.593641192E-1,-1.556469202E0,-2.710681915E0,3.129822638E0
8.836574690E-1,1.925911009E-2,-1.628306746E0,-2.911327362E0,3.335802869E0
8.886656980E-1,2.264406532E-1,-1.782772779E0,-3.067700386E0,3.555325556E0
8.936734590E-1,3.529306054E-1,-1.971784830E0,-3.094393730E0,3.686158975E0
8.986788750E-1,4.279721975E-1,-2.123878956E0,-2.996906281E0,3.698035867E0
9.036842920E-1,4.998385310E-1,-2.230123758E0,-2.766356468E0,3.588316965E0
9.086897090E-1,6.453334689E-1,-2.343881607E0,-2.512853146E0,3.496379156E0
9.136951250E-1,8.404549360E-1,-2.442036867E0,-2.155440807E0,3.363901549E0
9.187005420E-1,1.005238414E0,-2.501696825E0,-1.689743042E0,3.181858391E0
9.237059060E-1,1.094315052E0,-2.519036770E0,-1.268521786E0,3.025263493E0
9.287112710E-1,1.087245107E0,-2.470904827E0,-1.024674416E0,2.887460865E0
9.337166360E-1,9.863594174E-1,-2.381655216E0,-1.028527260E0,2.775437766E0
9.387220000E-1,7.730271816E-1,-2.246348381E0,-1.297786236E0,2.707009639E0
9.437273650E-1,4.617446065E-1,-2.040519476E0,-1.607296944E0,2.638243976E0
9.487327290E-1,1.104832143E-1,-1.795996547E0,-2.109507084E0,2.772693685E0
9.537380940E-1,-2.529862225E-1,-1.554009795E0,-2.651296616E0,3.083556748E0
9.587434590E-1,-7.057842612E-1,-1.284389019E0,-3.013675213E0,3.351122926E0
9.637488230E-1,-1.042638063E0,-9.668161273E-1,-3.197847843E0,3.499722615E0
9.687541880E-1,-1.203234673E0,-7.054637671E-1,-3.452611923E0,3.723705399E0
9.737595520E-1,-1.332139969E0,-5.609964132E-1,-3.553956032E0,3.836654447E0
9.787649170E-1,-1.472266436E0,-4.457836151E-1,-3.498189926E0,3.821468860E0
9.837702810E-1,-1.571565866E0,-3.632243872E-1,-3.262604237E0,3.639551845E0
9.887756460E-1,-1.640371680E0,-2.695108652E-1,-2.757838249E0,3.220112912E0
9.937810110E-1,-1.611938119E0,-9.343647957E-2,-2.104296207E0,2.652383344E0
9.987863750E-1,-1.590376616E0,1.017210484E-1,-1.583436966E0,2.246534570E0
1.003791740E0,-1.699311972E0,3.196508884E-1,-1.241896152E0,2.128883257E0
1.008797104E0,-1.968065023E0,5.074307919E-1,-8.643455505E-1,2.208587597E0
1.013802469E0,-2.393309116E0,5.605677366E-1,-3.701953888E-1,2.485801549E0
1.018804500E0,-2.853018761E0,4.937891960E-1,2.302093506E-1,2.904572286E0
1.023806531E0,-3.078325033E0,4.256401062E-1,9.219198227E-1,3.241479704E0
1.028808979E0,-3.068626881E0,5.211045742E-1,1.866373062E0,3.629238118E0
1.033811948E0,-2.946348667E0,7.870244980E-1,3.238580704E0,4.448458497E0
1.038815490E0,-2.481770515E0,1.071703911E0,5.070565224E0,5.746160966E0
1.043819656E0,-1.934746504E0,1.503708482E0,6.746936798E0,7.178129240E0
1.048824500E0,-1.317214370E0,2.167300224E0,8.239747047E0,8.621233981E0
1.053830021E0,-5.326508284E-1,2.657320261E0,9.225958824E0,9.615788272E0
1.058836167E0,3.669303656E-1,2.996327400E0,1.005558395E1,1.049892301E1
1.063842886E0,1.059722424E0,3.377997875E0,1.091997623E1,1.147953667E1
1.068850125E0,1.528745890E0,3.767490864E0,1.187086105E1,1.254784418E1
1.073857781E0,1.734726906E0,3.877513409E0,1.285982132E1,1.354324156E1
1.078865750E0,1.654912591E0,3.750222921E0,1.397184467E1,1.456074693E1
1.083873927E0,1.342234373E0,3.473515272E0,1.547766781E1,1.591933109E1
1.088882156E0,1.002635956E0,2.955281019E0,1.732831192E1,1.760708263E1
1.093889865E0,7.768552303E-1,2.243892908E0,1.920915604E1,1.935536709E1
1.098895281E0,6.543484926E-1,1.530347109E0,2.055408669E1,2.062136304E1
1.103900698E0,6.001848578E-1,1.078577042E0,2.165625954E1,2.169140676E1
1.108906115E0,6.148072481E-1,9.082934856E-1,2.265043640E1,2.267697630E1
1.113911531E0,7.106406689E-1,1.019252300E0,2.340919113E1,2.344214399E1
1.118916948E0,8.975668550E-1,1.350178719E0,2.367716599E1,2.373261043E1
1.123922365E0,1.082216144E0,1.757151127E0,2.320937347E1,2.330093966E1
1.128927729E0,1.091476917E0,2.037697792E0,2.214271164E1,2.226304590E1
1.133933094E0,9.007399678E-1,2.167604208E0,2.047012329E1,2.060426626E1
1.138938459E0,4.591504335E-1,2.174919605E0,1.846544647E1,1.859875823E1
1.143943823E0,-1.900691986E-1,2.215663910E0,1.639162827E1,1.654178860E1
1.148949188E0,-9.469203949E-1,2.245239496E0,1.438153267E1,1.458650885E1
1.153954552E0,-1.592485189E0,2.232873678E0,1.242451668E1,1.272361382E1
1.158959917E0,-2.090697527E0,2.189941883E0,1.042428398E1,1.085507062E1
1.163965281E0,-2.586507082E0,2.055503607E0,8.609351158E0,9.221498866E0
1.168970646E0,-2.955650330E0,1.810924053E0,6.850070000E0,7.677159227E0
1.173976011E0,-3.098690033E0,1.528553486E0,5.050589561E0,6.119379919E0
1.178981375E0,-3.131396770E0,1.257444143E0,3.239121437E0,4.677469315E0
1.183986740E0,-3.097193003E0,9.432177544E-1,1.509916306E0,3.572409758E0
1.188992104E0,-3.048262596E0,6.508822441E-1,-6.228733063E-2,3.117600401E0
1.193997469E0,-2.992766857E0,4.014720917E-1,-1.421876907E0,3.337599023E0
1.199002834E0,-3.004966497E0,1.481027603E-1,-2.484466076E0,3.901836716E0
1.204008198E0,-3.014323473E0,-4.659891129E-2,-3.423313618E0,4.561512204E0
1.209013563E0,-2.931269646E0,-1.635723114E-1,-4.134256363E0,5.070618632E0
1.214018927E0,-2.639620304E0,-2.891135216E-1,-4.599291325E0,5.310806216E0
1.219020906E0,-2.134691477E0,-4.144496918E-1,-4.838359833E0,5.304564272E0
1.224022886E0,-1.575760126E0,-5.033848286E-1,-4.990052223E0,5.257094012E0
1.229025281E0,-1.073575377E0,-4.865915775E-1,-5.139817238E0,5.273239677E0
1.234028198E0,-7.898354530E-1,-4.710643291E-1,-5.306083202E0,5.385189003E0
1.239031740E0,-5.876603127E-1,-4.287989140E-1,-5.583818913E0,5.631007618E0
1.244035906E0,-3.780874014E-1,-4.643893242E-1,-5.977346420E0,6.007268743E0
1.249040750E0,-2.071291208E-1,-5.009617805E-1,-6.385953903E0,6.408921316E0
1.254046271E0,-7.398882508E-2,-5.048763752E-1,-6.780810356E0,6.799982617E0
1.259052417E0,-5.711397529E-2,-5.903697014E-1,-7.238133430E0,7.262394505E0
1.264059136E0,-9.401100874E-2,-6.948084831E-1,-7.547719479E0,7.580215447E0
1.269066375E0,-1.390081644E-1,-9.835131168E-1,-7.832846642E0,7.895575206E0
1.274074031E0,-2.424894571E-1,-1.135246992E0,-8.211527824E0,8.293176477E0
