"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.568227160E-1,4.037648439E-1,-2.220542908E0,5.656776428E0,6.090398707E0
7.618277680E-1,4.658640623E-1,-2.238767862E0,5.407700539E0,5.871314672E0
7.668328200E-1,8.834108710E-1,-2.357982635E0,4.500213623E0,5.156783836E0
7.718378720E-1,1.465905428E0,-2.486325264E0,3.293803215E0,4.379478469E0
7.768429240E-1,1.484588861E0,-2.419989824E0,2.222351074E0,3.605440214E0
7.818479760E-1,1.463689566E0,-2.060445786E0,1.314385414E0,2.848759905E0
7.868530280E-1,1.166141748E0,-1.602127433E0,4.557752609E-1,2.033329776E0
7.918580800E-1,8.741921782E-1,-1.218513727E0,-3.963642120E-1,1.551158360E0
7.968631320E-1,3.193055391E-1,-8.728484511E-1,-1.180973053E0,1.502836584E0
8.018681840E-1,-2.676421404E-1,-5.964125991E-1,-1.813775063E0,1.927983475E0
8.068732360E-1,-5.546274185E-1,-5.830399394E-1,-2.296187878E0,2.433110337E0
8.118782890E-1,-5.706503391E-1,-8.205775023E-1,-2.500806332E0,2.693143434E0
8.168833410E-1,-3.586618900E-1,-1.158982038E0,-2.458105564E0,2.741196943E0
8.218883930E-1,6.351613998E-2,-1.610272646E0,-2.488582134E0,2.964802410E0
8.268934450E-1,5.364813805E-1,-1.999396324E0,-2.715645790E0,3.414693250E0
8.318984970E-1,8.978821039E-1,-2.212676287E0,-2.905044556E0,3.760506946E0
8.369036010E-1,1.092435002E0,-2.226981640E0,-2.890299797E0,3.808765466E0
8.419087050E-1,1.276489615E0,-2.109683752E0,-2.705379486E0,3.660501255E0
8.469138090E-1,1.507214308E0,-1.970776081E0,-2.551162720E0,3.558663310E0
8.519189140E-1,1.607628822E0,-1.933575869E0,-2.475122929E0,3.528373504E0
8.569240180E-1,1.541141987E0,-2.045141697E0,-2.519325256E0,3.592314425E0
8.619291220E-1,1.473080635E0,-2.279854059E0,-2.720645905E0,3.843125710E0
8.669342260E-1,1.496045232E0,-2.354728222E0,-2.773201942E0,3.933642758E0
8.719393300E-1,1.517045021E0,-2.350648880E0,-2.758369446E0,3.928813784E0
8.769444340E-1,1.532551289E0,-2.281015158E0,-2.933553696E0,4.019636910E0
8.819495390E-1,1.462012529E0,-2.168253899E0,-3.202640057E0,4.134695749E0
8.869546430E-1,1.234512329E0,-1.996589661E0,-3.522516251E0,4.233026305E0
8.919597470E-1,1.150657535E0,-1.688638687E0,-3.826537132E0,4.337960327E0
8.969648510E-1,1.050890326E0,-1.339245200E0,-4.034265995E0,4.378727019E0
9.019699550E-1,7.534779310E-1,-9.765524864E-1,-4.151203632E0,4.330574483E0
9.069750590E-1,2.973123789E-1,-6.340178251E-1,-4.273080349E0,4.330079551E0
