"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.933084550E-1,5.566269398E0,-9.322723389E0,6.261981010E0,1.253431021E1
7.983132460E-1,6.264407635E0,-1.022717762E1,6.310069561E0,1.355193503E1
8.033180380E-1,7.131622314E0,-1.102094650E1,6.122803688E0,1.448482046E1
8.083228300E-1,7.742161751E0,-1.103625488E1,5.735521317E0,1.465046741E1
8.133276210E-1,8.498687744E0,-1.012052155E1,5.147973537E0,1.418288692E1
8.183324130E-1,9.756732941E0,-8.904192924E0,5.356416702E0,1.425376053E1
8.233372050E-1,1.115420341E1,-7.557849884E0,6.233824730E0,1.484580478E1
8.283419960E-1,1.199224854E1,-6.074522018E0,7.390851974E0,1.534074756E1
8.333467880E-1,1.203969574E1,-4.696871281E0,8.181385040E0,1.529542201E1
8.383515800E-1,1.192583275E1,-3.777868271E0,8.475692749E0,1.511076249E1
8.433563710E-1,1.190695572E1,-3.347770691E0,8.415927887E0,1.496031434E1
8.483611630E-1,1.167325401E1,-3.221122742E0,8.125616074E0,1.458307675E1
8.533659550E-1,1.114191628E1,-3.298535347E0,7.571087837E0,1.386881411E1
8.583707460E-1,1.053593063E1,-3.466847420E0,6.766918659E0,1.299292321E1
8.633755380E-1,9.938620567E0,-3.690223217E0,5.647638798E0,1.201206686E1
8.683803300E-1,9.299253464E0,-3.904710770E0,4.321404457E0,1.097257571E1
8.733851210E-1,8.528717041E0,-4.051915169E0,2.954095840E0,9.893619820E0
8.783899130E-1,7.871295452E0,-4.226385117E0,1.744395971E0,9.102886386E0
8.833947050E-1,7.640605450E0,-4.470138550E0,7.332551479E-1,8.882491396E0
8.883994960E-1,7.491131306E0,-4.734652519E0,-6.221151352E-2,8.862158484E0
8.934042880E-1,7.270481110E0,-4.871230125E0,-7.294867039E-1,8.781852273E0
8.984090800E-1,7.056052685E0,-4.898580551E0,-1.227742672E0,8.677057276E0
9.034138710E-1,6.967926502E0,-4.954379082E0,-1.564607382E0,8.691712609E0
9.084186630E-1,6.963735104E0,-5.194809914E0,-1.848796368E0,8.882437990E0
9.134234550E-1,6.772841454E0,-5.499240875E0,-1.988866687E0,8.948107188E0
9.184282460E-1,6.587285995E0,-5.691033363E0,-2.116997719E0,8.958899311E0
9.234330380E-1,6.445093632E0,-5.723476410E0,-2.111827135E0,8.874526916E0
9.284378300E-1,6.322855473E0,-5.683480263E0,-1.735408306E0,8.677101544E0
9.334426210E-1,6.274022102E0,-5.662312508E0,-1.053117394E0,8.516700800E0
9.384474130E-1,6.303792477E0,-5.641448975E0,-1.495572925E-1,8.460857729E0
9.434521530E-1,6.312427521E0,-5.788282394E0,8.568974733E-1,8.607277593E0
9.484568920E-1,6.552738190E0,-5.721682549E0,1.762799978E0,8.876006576E0
