"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
8.402664110E-1,4.097077847E0,9.609128952E0,1.334408283E1
8.422682860E-1,4.269460201E0,1.049498272E1,1.344942760E1
8.442701610E-1,4.437054157E0,1.034175396E1,1.344942760E1
8.462720360E-1,4.384381771E0,9.441534042E0,1.349731255E1
8.482739110E-1,4.384381771E0,9.005789757E0,1.366011810E1
8.502757860E-1,4.470572948E0,9.273940086E0,1.386123085E1
8.522776610E-1,4.676474571E0,1.013106441E1,1.398094082E1
8.542795360E-1,4.944624901E0,1.080622959E1,1.397136402E1
8.562814110E-1,5.131372929E0,1.082059479E1,1.399051762E1
8.582832860E-1,5.294178486E0,1.050455952E1,1.410065079E1
8.602851610E-1,5.389946461E0,1.036090755E1,1.428260994E1
8.622870360E-1,5.615001678E0,1.063863564E1,1.444062710E1
8.642889110E-1,5.801749229E0,1.094030476E1,1.446935844E1
8.662907860E-1,6.041169643E0,1.108874512E1,1.439274311E1
8.682926610E-1,6.208763599E0,1.092115116E1,1.428260994E1
8.702945360E-1,6.275801182E0,1.061948204E1,1.414374638E1
8.722964110E-1,6.414664745E0,1.050934792E1,1.397615242E1
8.742982860E-1,6.462548733E0,1.040400314E1,1.376067448E1
8.763001610E-1,6.443395138E0,1.017416000E1,1.353561974E1
8.783020360E-1,6.438606739E0,9.795876503E0,1.327225685E1
8.803039110E-1,6.381145954E0,9.398438454E0,1.294664574E1
8.823057860E-1,6.251859188E0,9.072827339E0,1.263061142E1
8.843076610E-1,6.065111637E0,8.852560997E0,1.236246014E1
8.863095360E-1,5.820902824E0,8.675390244E0,1.209430981E1
8.883114110E-1,5.562329292E0,8.402450562E0,1.187883186E1
8.903132860E-1,5.361216068E0,8.119935036E0,1.162983513E1
8.923151610E-1,5.049970150E0,7.885303497E0,1.144308662E1
8.943170360E-1,4.762665749E0,7.679401875E0,1.128506947E1
8.963189110E-1,4.508880138E0,7.478289127E0,1.118451309E1
8.983207860E-1,4.326920986E0,7.272387505E0,1.102170753E1
9.003226610E-1,4.154538631E0,7.037755966E0,1.090678596E1
9.023245360E-1,3.934272051E0,6.793547153E0,1.081101799E1
9.043264110E-1,3.670909643E0,6.496666431E0,1.072003841E1
9.063282860E-1,3.474585295E0,6.223727226E0,1.066257763E1
9.083301610E-1,3.283049107E0,5.989095688E0,1.058596325E1
9.103320360E-1,3.105878115E0,5.787982464E0,1.053328991E1
9.123339110E-1,2.938283920E0,5.610811710E0,1.044709873E1
9.143357860E-1,2.732382774E0,5.519832134E0,1.040400314E1
9.163376610E-1,2.536058187E0,5.342660904E0,1.037048435E1
9.183395360E-1,2.368463993E0,5.122394562E0,1.040400314E1
9.203414110E-1,2.282272816E0,4.950012207E0,1.048540592E1
9.223432860E-1,2.167351007E0,4.753687382E0,1.062427044E1
9.243451610E-1,2.152985811E0,4.600458622E0,1.075355721E1
9.263470360E-1,2.196081400E0,4.485537052E0,1.081101799E1
9.283489110E-1,2.334945202E0,4.452018261E0,1.058117485E1
9.303507860E-1,2.133832216E0,4.131195068E0,1.024598598E1
9.323526610E-1,1.913565755E0,3.920505285E0,9.767146111E0
9.343545360E-1,1.635838270E0,3.637989521E0,9.240421295E0
9.363564110E-1,1.444302201E0,3.475183725E0,8.708909035E0
9.383582860E-1,1.602319479E0,3.547009706E0,8.148665428E0
9.403601610E-1,1.343745708E0,3.283647537E0,7.832630634E0
9.423620360E-1,1.276708007E0,3.116053581E0,7.650671482E0
9.443639110E-1,1.224035621E0,3.034650564E0,7.559691906E0
9.463657860E-1,1.066018343E0,2.953247786E0,7.564480305E0
9.483676610E-1,9.750386477E-1,2.843114614E0,7.612364292E0
9.503695360E-1,8.696937561E-1,2.776076794E0,7.554903507E0
9.523714110E-1,9.750386477E-1,2.694674015E0,7.454347134E0
9.543732860E-1,7.212532759E-1,2.479195833E0,7.372944355E0
9.563751610E-1,7.356184721E-1,2.302024841E0,7.238868713E0
9.583770360E-1,6.302735806E-1,2.057816267E0,7.152677536E0
9.603789110E-1,8.457517624E-1,1.952471495E0,6.999448776E0
9.623807860E-1,9.606734514E-1,1.933317900E0,6.817489147E0
9.643826610E-1,1.099537134E0,1.899798989E0,6.721721172E0
9.663845360E-1,1.118690729E0,1.899798989E0,6.630741596E0
9.683864110E-1,9.702502489E-1,1.775300503E0,6.563704014E0
9.703882860E-1,1.200093627E0,1.823184609E0,6.400898457E0
9.723901610E-1,1.501762986E0,1.985990286E0,6.127959251E0
9.743920360E-1,1.477820992E0,2.053027868E0,5.917269707E0
9.763939110E-1,1.267131209E0,1.971625090E0,5.807136059E0
9.783957860E-1,1.133055925E0,2.134430885E0,5.644330502E0
9.803976610E-1,8.553285599E-1,2.215833664E0,5.376179695E0
9.823995360E-1,5.249287486E-1,2.258929253E0,5.026626587E0
9.844014110E-1,2.184709013E-1,2.349909067E0,4.638765812E0
9.864032860E-1,-3.531447425E-2,2.483984232E0,4.298789024E0
9.884051610E-1,-3.417722881E-1,2.507926226E0,3.987542868E0
9.904070360E-1,-6.482301354E-1,2.450465441E0,3.623624325E0
9.924089110E-1,-9.690531492E-1,2.321178436E0,3.264493942E0
9.944107860E-1,-1.313818216E0,2.144007683E0,2.943670988E0
9.964126610E-1,-1.653794765E0,1.914164305E0,2.594117641E0
9.984145360E-1,-2.022501945E0,1.631648421E0,2.302024841E0
1.000416411E0,-2.405574083E0,1.325190663E0,2.048239470E0
1.002418286E0,-2.870049238E0,9.900023937E-1,1.871068597E0
1.004420161E0,-3.248333216E0,7.074866295E-1,1.713051319E0
1.006422036E0,-3.669712543E0,4.106055796E-1,1.631648421E0
1.008423911E0,-4.062361717E0,1.233013868E-1,1.598129630E0
1.010425786E0,-4.459799290E0,-1.400607973E-1,1.598129630E0
1.012427661E0,-4.862025261E0,-3.651157618E-1,1.660378933E0
1.014429536E0,-5.202001572E0,-5.087678432E-1,1.760935307E0
1.016431411E0,-5.561131954E0,-6.619967818E-1,1.784877419E0
1.018433286E0,-5.858013153E0,-7.433996201E-1,1.880645394E0
1.020435161E0,-6.078279495E0,-7.673416734E-1,1.971625090E0
1.022437036E0,-6.083067894E0,-7.050924301E-1,1.971625090E0
1.024438911E0,-5.470152378E0,-4.560954273E-1,1.799242616E0
1.026440786E0,-5.661688328E0,-4.800374508E-1,1.909375906E0
1.028442661E0,-6.073491096E0,-5.087678432E-1,2.335543871E0
1.030444536E0,-6.442198277E0,-4.896142483E-1,2.551021814E0
1.032446411E0,-6.638522625E0,-4.129997790E-1,2.426523447E0
1.034448286E0,-6.849212646E0,-3.603273630E-1,2.268506050E0
1.036450161E0,-7.256227016E0,-3.938461840E-1,2.402581453E0
1.038452036E0,-7.691971302E0,-4.369418025E-1,2.574964046E0
1.040453911E0,-7.960122108E0,-4.656722248E-1,2.618059635E0
1.042455786E0,-8.127716064E0,-5.231330991E-1,2.603694439E0
1.044457661E0,-8.271368027E0,-5.853823423E-1,2.579752445E0
1.046459536E0,-8.395866394E0,-6.189011335E-1,2.589329243E0
1.048461411E0,-8.506000519E0,-6.763619781E-1,2.579752445E0
1.050463286E0,-8.573038101E0,-7.098808289E-1,2.570175409E0
1.052465161E0,-8.582614899E0,-7.098808289E-1,2.507926226E0
1.054467036E0,-8.563461304E0,-7.003039718E-1,2.460042238E0
1.056468911E0,-8.539519310E0,-6.763619781E-1,2.373851061E0
1.058470786E0,-8.501212120E0,-6.236895323E-1,2.306813240E0
1.060472661E0,-8.472481728E0,-4.991910458E-1,2.234987259E0
1.062474536E0,-8.458115578E0,-3.842693865E-1,2.167949677E0
1.064476411E0,-8.381501198E0,-2.597708702E-1,2.091335297E0
1.066478286E0,-8.252214432E0,-1.161187813E-1,2.038662672E0
1.068480161E0,-8.122927666E0,7.541735470E-2,1.985990286E0
1.070482036E0,-7.998429298E0,2.238578647E-1,1.966836691E0
1.072483911E0,-7.902661324E0,4.153940082E-1,1.976413488E0
1.074485786E0,-7.806893349E0,5.925649405E-1,1.947683096E0
1.076487661E0,-7.720701694E0,7.984662652E-1,1.938106298E0
1.078489536E0,-7.644087315E0,9.469067454E-1,1.957259893E0
1.080491411E0,-7.557896137E0,1.124077678E0,1.942894697E0
1.082493286E0,-7.495646954E0,1.272518158E0,1.909375906E0
1.084495161E0,-7.414244175E0,1.440112352E0,1.808819413E0
1.086497036E0,-7.323264599E0,1.598129630E0,1.756146908E0
1.088498911E0,-7.203554153E0,1.727416515E0,1.669955730E0
1.090500786E0,-7.059902191E0,1.847126603E0,1.583764434E0
1.092502661E0,-6.916250229E0,1.952471495E0,1.521515131E0
1.094504536E0,-6.729502201E0,2.072181463E0,1.459265947E0
1.096506411E0,-6.547543049E0,2.211045265E0,1.444900751E0
1.098508286E0,-6.384737492E0,2.354697466E0,1.454477549E0
1.100510161E0,-6.231508255E0,2.493561029E0,1.483207941E0
1.102512036E0,-6.111798286E0,2.680308819E0,1.531091928E0
1.104513911E0,-5.977723122E0,2.833537817E0,1.569399238E0
1.106515786E0,-5.853224754E0,3.034650564E0,1.631648421E0
1.108517661E0,-5.709572315E0,3.216609955E0,1.665167332E0
1.110519536E0,-5.551555157E0,3.336320162E0,1.732204914E0
1.112521411E0,-5.393537998E0,3.561375141E0,1.770512104E0
1.114523286E0,-5.245097160E0,3.738545895E0,1.827973008E0
1.116525161E0,-5.130175591E0,3.891774893E0,1.866280198E0
1.118527036E0,-4.986523628E0,4.083311081E0,1.895010591E0
1.120528911E0,-4.885967255E0,4.274847031E0,1.890222192E0
1.122530786E0,-4.718372822E0,4.485537052E0,1.890222192E0
1.124532661E0,-4.560355663E0,4.657919407E0,1.899798989E0
1.126534536E0,-4.397550106E0,4.806359768E0,1.871068597E0
1.128536411E0,-4.234744072E0,5.002684593E0,1.842338204E0
1.130538286E0,-4.052784920E0,5.112817764E0,1.851915002E0
1.132540161E0,-3.918709517E0,5.251681328E0,1.818396211E0
1.134542036E0,-3.784634352E0,5.390544891E0,1.799242616E0
1.136543911E0,-3.636193752E0,5.577292919E0,1.799242616E0
1.138545786E0,-3.526060581E0,5.653907299E0,1.851915002E0
1.140547661E0,-3.459022999E0,5.778405666E0,1.885433793E0
1.142549536E0,-3.344101191E0,5.907692909E0,1.895010591E0
1.144551411E0,-3.248333216E0,6.041768074E0,1.918952703E0
1.146553286E0,-3.109469414E0,6.190208435E0,1.923741102E0
1.148555161E0,-2.946663857E0,6.285976410E0,1.952471495E0
1.150557036E0,-2.764704466E0,6.309918404E0,1.971625090E0
1.152558911E0,-2.530072689E0,6.420052052E0,1.933317900E0
1.154560786E0,-2.233191729E0,6.520608425E0,1.880645394E0
1.156562661E0,-1.898003340E0,6.664260387E0,1.861491799E0
1.158564536E0,-1.519719481E0,6.783970356E0,1.842338204E0
1.160566411E0,-1.112705231E0,6.913257599E0,1.871068597E0
1.162568286E0,-6.817489266E-1,7.018602371E0,1.918952703E0
1.164570161E0,-2.507926226E-1,7.066486359E0,2.024297476E0
1.166572036E0,2.041056901E-1,7.181407928E0,2.043451071E0
1.168573911E0,6.206967831E-1,7.310694695E0,2.100912094E0
1.170575786E0,1.066018343E0,7.478289127E0,2.220622063E0
1.172577661E0,1.453878999E0,7.578845501E0,2.359485865E0
1.174579536E0,1.851316452E0,7.655459881E0,2.460042238E0
1.176581411E0,2.258330822E0,7.803900242E0,2.555810213E0
1.178583286E0,2.694075346E0,7.890091896E0,2.661155224E0
1.180585161E0,3.144185305E0,7.995436668E0,2.723404408E0
1.182587036E0,3.579930067E0,8.091204643E0,2.828749418E0
1.184588911E0,4.039616585E0,8.321047783E0,2.867056608E0
1.186590786E0,4.508880138E0,8.402450562E0,2.895787001E0
1.188592661E0,4.997297287E0,8.546102524E0,2.867056608E0
1.190594536E0,5.490502834E0,8.665813446E0,2.886210203E0
1.192596411E0,5.935824394E0,8.790311813E0,2.938882589E0
1.194598286E0,6.347627163E0,8.962694168E0,2.943670988E0
1.196600161E0,6.644508362E0,9.068038940E0,3.010708570E0
1.198602036E0,6.802525520E0,9.182960510E0,3.058592558E0
1.200603911E0,6.864774704E0,9.374496460E0,3.072957993E0
1.202605786E0,6.769006729E0,9.599552155E0,3.120841980E0
1.204607661E0,6.625354767E0,9.853337288E0,3.139995575E0
1.206609536E0,6.352415562E0,1.016458321E1,3.154360771E0
1.208611411E0,6.084265232E0,1.044709873E1,3.144783974E0
1.210613286E0,5.859210014E0,1.072482681E1,3.096899986E0
1.212615161E0,5.658097267E0,1.099776554E1,3.072957993E0
1.214617036E0,5.519233704E0,1.122760868E1,3.044227362E0
1.216618911E0,5.461772442E0,1.139520264E1,3.020285368E0
1.218620786E0,5.399523258E0,1.148618221E1,2.948459387E0
1.220622661E0,5.399523258E0,1.151491261E1,2.862268209E0
1.222624536E0,5.456984043E0,1.149097061E1,2.776076794E0
1.224626411E0,5.547964096E0,1.146702862E1,2.718616009E0
1.226628286E0,5.653308868E0,1.139041424E1,2.694674015E0
1.228630161E0,5.715558052E0,1.128028107E1,2.646790028E0
1.230632036E0,5.806537628E0,1.120366669E1,2.646790028E0
1.232633911E0,5.878363609E0,1.114620590E1,2.642001629E0
1.234635786E0,5.931035995E0,1.107916832E1,2.627636433E0
1.236637661E0,6.017227650E0,1.105043793E1,2.661155224E0
1.238639536E0,6.108207226E0,1.107437992E1,2.737769604E0
1.240641411E0,6.237493992E0,1.111747551E1,2.852691412E0
1.242643286E0,6.400299549E0,1.115578270E1,3.025073767E0
1.244645161E0,6.582259178E0,1.121803188E1,3.192667961E0
1.246647036E0,6.792948723E0,1.129943466E1,3.350685358E0
1.248648911E0,6.994061947E0,1.137126064E1,3.580528736E0
1.250650786E0,7.214328289E0,1.143350983E1,3.757699490E0
1.252652661E0,7.448959827E0,1.154843235E1,3.949235678E0
1.254654536E0,7.674015045E0,1.160110474E1,4.102464676E0
1.256656411E0,7.913434982E0,1.166335392E1,4.260481834E0
1.258658286E0,8.176796913E0,1.174954510E1,4.380191803E0
1.260660161E0,8.444948196E0,1.181179428E1,4.480748653E0
1.262662036E0,8.713098526E0,1.187883186E1,4.552574635E0
1.264663911E0,8.952518463E0,1.191713905E1,4.571728230E0
1.266665786E0,9.158419609E0,1.203684902E1,4.581305027E0
1.268667661E0,9.330802917E0,1.219007778E1,4.586093426E0
1.270669536E0,9.484031677E0,1.238640213E1,4.610035419E0
1.272671411E0,9.603741646E0,1.255878544E1,4.629189014E0
1.274673286E0,9.665990829E0,1.273595619E1,4.648342609E0
1.276675161E0,9.675567627E0,1.289876175E1,4.619612217E0
1.278677036E0,9.709086418E0,1.308550930E1,4.581305027E0
1.280678911E0,9.709086418E0,1.330577564E1,4.624400616E0
1.282680786E0,9.675567627E0,1.351646614E1,4.701014996E0
1.284682661E0,9.661202431E0,1.368406010E1,4.744110584E0
1.286684536E0,9.656414032E0,1.386123085E1,4.753687382E0
1.288686411E0,9.651625633E0,1.405755520E1,4.835090160E0
1.290688286E0,9.646837234E0,1.415811157E1,4.911705017E0
1.292690161E0,9.642048836E0,1.425387955E1,5.045780182E0
1.294692036E0,9.665990829E0,1.428739834E1,5.136759758E0
1.296693911E0,9.680356026E0,1.430655193E1,5.299565315E0
1.298695786E0,9.665990829E0,1.430655193E1,5.414487362E0
1.300697661E0,9.627683640E0,1.428739834E1,5.558139324E0
1.302699536E0,9.646837234E0,1.421078396E1,5.673060894E0
1.304701411E0,9.646837234E0,1.411022758E1,5.792770863E0
1.306703286E0,9.685144424E0,1.407670879E1,5.912481308E0
1.308705161E0,9.828796387E0,1.411980438E1,5.993884087E0
1.310707036E0,1.001554394E1,1.414374638E1,6.056133270E0
1.312708911E0,1.017356110E1,1.403840160E1,6.108805656E0
1.314710786E0,1.028848362E1,1.373673248E1,6.127959251E0
1.316712661E0,1.034115601E1,1.333450603E1,6.132747650E0
1.318714536E0,1.034594440E1,1.285566616E1,6.166266441E0
1.320716411E0,1.030284882E1,1.234809494E1,6.175843239E0
1.322718286E0,1.026454163E1,1.189319706E1,6.214150429E0
1.324720161E0,1.016877270E1,1.146224022E1,6.223727226E0
1.326722036E0,1.004906273E1,1.112226391E1,6.266822815E0
1.328723911E0,9.938929558E0,1.087326717E1,6.300341606E0
1.330725786E0,9.814431190E0,1.066736603E1,6.324283600E0
1.332727713E0,9.632472038E0,1.048061752E1,6.353013992E0
1.334729640E0,9.397840500E0,1.031302357E1,6.391321659E0
1.336731567E0,9.124900818E0,1.017894840E1,6.391321659E0
1.338733494E0,8.837596893E0,1.004487324E1,6.391321659E0
1.340735421E0,8.564658165E0,9.896432877E0,6.391321659E0
1.342737349E0,8.262989044E0,9.738415718E0,6.381744862E0
1.344739276E0,7.956530571E0,9.546878815E0,6.319495201E0
1.346741203E0,7.664438248E0,9.355342865E0,6.290764809E0
1.348743130E0,7.362768650E0,9.168595314E0,6.209362030E0
1.350745057E0,7.013215542E0,8.962694168E0,6.123170853E0
1.352746984E0,6.682815552E0,8.785523415E0,5.998672485E0
1.354748911E0,6.323685169E0,8.598775864E0,5.883750439E0
1.356750838E0,5.974131584E0,8.412027359E0,5.773617268E0
1.358752765E0,5.653308868E0,8.210914612E0,5.634753704E0
1.360754692E0,5.351639271E0,8.038532257E0,5.505466938E0
1.362756619E0,5.121796131E0,7.880515099E0,5.380968094E0
1.364758546E0,4.930259705E0,7.741651058E0,5.270834923E0
1.366760474E0,4.805761337E0,7.631517887E0,5.203797340E0
1.368762401E0,4.733935356E0,7.540538311E0,5.194220543E0
1.370764328E0,4.686051369E0,7.463923931E0,5.127182961E0
1.372766255E0,4.695628166E0,7.444770336E0,5.131971359E0
1.374768182E0,4.709993362E0,7.444770336E0,5.131971359E0
1.376770109E0,4.753088951E0,7.463923931E0,5.203797340E0
1.378772036E0,4.777030945E0,7.540538311E0,5.299565315E0
1.380773963E0,4.820126534E0,7.655459881E0,5.390544891E0
1.382775890E0,4.887164116E0,7.823053837E0,5.548562527E0
1.384777817E0,4.944624901E0,8.062474251E0,5.677849293E0
1.386779692E0,5.045181751E0,8.330624580E0,5.807136059E0
1.388781567E0,5.155314922E0,8.613141060E0,5.893327713E0
1.390783442E0,5.303755283E0,8.905233383E0,5.984307289E0
1.392785317E0,5.485714436E0,9.221267700E0,5.965153694E0
1.394787192E0,5.682039261E0,9.522936821E0,5.974730492E0
1.396789067E0,5.878363609E0,9.786299706E0,5.950788498E0
1.398790942E0,6.074688435E0,1.007360363E1,5.912481308E0
1.400792817E0,6.232705593E0,1.033217716E1,5.874173641E0
1.402794692E0,6.371569157E0,1.054286766E1,5.773617268E0
1.404796567E0,6.491279125E0,1.079665279E1,5.706579685E0
1.406798442E0,6.591835976E0,1.100734234E1,5.639542103E0
1.408800317E0,6.682815552E0,1.122760868E1,5.495890141E0
1.410802192E0,6.754641533E0,1.141914463E1,5.414487362E0
1.412804067E0,6.797737122E0,1.164420033E1,5.246892929E0
1.414805942E0,6.802525520E0,1.183573627E1,5.060145378E0
1.416807817E0,6.816890717E0,1.204163742E1,4.878185749E0
1.418809692E0,6.816890717E0,1.224275017E1,4.643554211E0
1.420811567E0,6.773795128E0,1.244865131E1,4.399345398E0
1.422813442E0,6.697180748E0,1.264018822E1,4.159925461E0
1.424815317E0,6.591835976E0,1.284608936E1,3.949235678E0
1.426817192E0,6.467337132E0,1.306156731E1,3.781641483E0
1.428819067E0,6.361992359E0,1.329619884E1,3.590105534E0
1.430820942E0,6.203975201E0,1.355956173E1,3.427299738E0
1.432822817E0,6.136937618E0,1.384207726E1,3.254917145E0
1.434824692E0,6.074688435E0,1.411980438E1,3.120841980E0
1.436826567E0,6.012439251E0,1.441189671E1,3.034650564E0
1.438828442E0,5.978919983E0,1.475187397E1,2.991554976E0
1.440830317E0,5.945401192E0,1.505354309E1,2.962824583E0
1.442832192E0,5.907094002E0,1.538394260E1,3.005920172E0
1.444834067E0,5.935824394E0,1.564730549E1,3.039438963E0
1.446835942E0,5.983708382E0,1.589630222E1,3.125630379E0
1.448837817E0,6.045958042E0,1.596333981E1,3.096899986E0
1.450839692E0,6.247070789E0,1.599207020E1,3.082534790E0
1.452841567E0,6.395511150E0,1.623149109E1,3.245340347E0
1.454843442E0,6.462548733E0,1.658104324E1,3.566163540E0
1.456845317E0,6.553528786E0,1.688271332E1,3.882198095E0
1.458847192E0,6.692392349E0,1.711255646E1,4.188655853E0
1.460849067E0,6.864774704E0,1.734718895E1,4.581305027E0
1.462850942E0,7.046734333E0,1.757224274E1,4.988319397E0
1.464852817E0,7.271789074E0,1.776856804E1,5.428852558E0
1.466854692E0,7.501632690E0,1.789306641E1,5.850231647E0
1.468856567E0,7.803301811E0,1.799841118E1,6.285976410E0
1.470858442E0,8.081028938E0,1.807502556E1,6.721721172E0
1.472860317E0,8.387487411E0,1.811333275E1,7.138312340E0
1.474862192E0,8.698733330E0,1.815642929E1,7.569268703E0
1.476864067E0,9.005190849E0,1.817558289E1,7.985859871E0
1.478865942E0,9.273342133E0,1.820910072E1,8.421604156E0
1.480867817E0,9.584588051E0,1.823304367E1,8.795100212E0
1.482869692E0,9.852738380E0,1.825698471E1,9.206902504E0
1.484871567E0,1.009215832E1,1.823304367E1,9.575610161E0
1.486873442E0,1.028848362E1,1.827135086E1,9.915586472E0
1.488875317E0,1.047044277E1,1.828092766E1,1.025556278E1
1.490877192E0,1.058057594E1,1.828571510E1,1.054286766E1
1.492879067E0,1.064761353E1,1.830965805E1,1.086369038E1
1.494880942E0,1.070507431E1,1.832402229E1,1.112226391E1
1.496882817E0,1.067634392E1,1.836232948E1,1.138562584E1
1.498884692E0,1.066197872E1,1.836232948E1,1.161068153E1
1.500886567E0,1.062845993E1,1.835275269E1,1.180700588E1
1.502888442E0,1.058536434E1,1.834796524E1,1.197938824E1
1.504890317E0,1.054705715E1,1.828571510E1,1.205600262E1
1.506892192E0,1.050874996E1,1.823304367E1,1.215177059E1
1.508894067E0,1.047044277E1,1.816121674E1,1.219965458E1
1.510895942E0,1.046086597E1,1.811333275E1,1.220923138E1
1.512897817E0,1.043692398E1,1.804150772E1,1.221401978E1
1.514899692E0,1.041298199E1,1.798404694E1,1.219007778E1
1.516901567E0,1.038903999E1,1.786912346E1,1.210388660E1
1.518903442E0,1.041298199E1,1.774941444E1,1.204163742E1
1.520905317E0,1.046086597E1,1.758660889E1,1.194108105E1
1.522907192E0,1.053269196E1,1.741901398E1,1.182615948E1
1.524909067E0,1.059972954E1,1.722747803E1,1.173039150E1
1.526910942E0,1.066676712E1,1.701678848E1,1.158195114E1
1.528912817E0,1.072422791E1,1.679652214E1,1.144308662E1
1.530914692E0,1.074816990E1,1.659062004E1,1.127070427E1
1.532916567E0,1.076732349E1,1.635598946E1,1.109832191E1
1.534918442E0,1.078168869E1,1.613572311E1,1.092115116E1
1.536920317E0,1.074816990E1,1.589151382E1,1.070088482E1
1.538922192E0,1.071943951E1,1.560899830E1,1.049498272E1
1.540924067E0,1.069070911E1,1.533605862E1,1.029865837E1
1.542925942E0,1.062367153E1,1.502481270E1,1.007360363E1
1.544927817E0,1.054705715E1,1.470877838E1,9.853337288E0
1.546929692E0,1.041777039E1,1.438795471E1,9.671378136E0
1.548931567E0,1.029806042E1,1.404797840E1,9.431957245E0
1.550933442E0,1.016398430E1,1.369842529E1,9.273940086E0
1.552935317E0,9.953294754E0,1.335365963E1,9.111134529E0
1.554937192E0,9.776124001E0,1.302326012E1,8.905233383E0
1.556939067E0,9.536704063E0,1.268807220E1,8.775946617E0
1.558940942E0,9.263765335E0,1.235288334E1,8.651448250E0
1.560942817E0,8.952518463E0,1.200333023E1,8.526948929E0
1.562944692E0,8.641272545E0,1.169208431E1,8.383296967E0
1.564946567E0,8.301296234E0,1.133295345E1,8.254010201E0
1.566948442E0,7.975684643E0,1.098818874E1,8.119935036E0
1.568950317E0,7.611765862E0,1.063384724E1,8.000225067E0
1.570952192E0,7.276577473E0,1.027950478E1,7.851784706E0
1.572954067E0,6.888716698E0,9.958682060E0,7.722497463E0
1.574955942E0,6.539163589E0,9.589975357E0,7.578845501E0
1.576957817E0,6.189610004E0,9.216479301E0,7.473500729E0
1.578959692E0,5.844844818E0,8.847772598E0,7.349001884E0
1.580961567E0,5.514444828E0,8.517372131E0,7.186196327E0
1.582963442E0,5.207987309E0,8.115146637E0,7.047332764E0
1.584965317E0,4.982932091E0,7.641094685E0,6.898892403E0
1.586967192E0,4.690839767E0,7.253233910E0,6.702567577E0
1.588969067E0,4.360439777E0,6.975506783E0,6.525396824E0
1.590970942E0,3.996521235E0,6.740874767E0,6.319495201E0
1.592972817E0,3.642179251E0,6.443994045E0,6.104017258E0
1.594974692E0,3.297414303E0,6.185420036E0,5.888539314E0
1.596976567E0,2.904765129E0,5.917269707E0,5.644330502E0
