"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.255848974E0,1.285307789E1,2.107932091E1,-9.066348076E-1,2.470549266E1
2.275227636E0,6.099342346E0,1.488182831E1,4.247109413E0,1.663456429E1
2.294606298E0,2.859573841E0,6.393218994E0,5.250720978E0,8.753312656E0
2.313984960E0,1.352369547E0,-8.794336319E-1,1.229594231E0,2.028351270E0
2.333363622E0,2.162330627E0,-6.766683578E0,-3.460211754E-1,7.112201561E0
2.352711767E0,3.482057333E0,-1.285007000E1,-4.529335976E0,1.406285557E1
2.372090429E0,2.839964867E0,-1.735517120E1,-2.990692854E-2,1.758602463E1
2.391469091E0,4.592795372E-1,-1.969551468E1,2.848482609E0,1.990573006E1
2.410817236E0,-6.424834728E-1,-1.624529266E1,3.531158566E-1,1.626182676E1
2.430195898E0,1.566980600E0,-1.050915146E1,5.265669227E-1,1.063837231E1
2.449574560E0,3.579891920E0,-7.695482254E0,2.028757572E0,8.726507352E0
2.468922704E0,3.547774076E0,-6.792389870E0,7.504329681E-1,7.699766924E0
2.488301366E0,3.713057995E0,-6.872348785E0,1.952925324E-1,7.813713373E0
2.507649511E0,4.619766712E0,-7.614999771E0,1.875888705E-1,8.908740403E0
2.527028173E0,5.018414974E0,-8.584203720E0,6.204709411E-1,9.962832255E0
2.546406835E0,4.943580627E0,-9.041715622E0,1.188817263E0,1.037327804E1
2.565754980E0,4.437208176E0,-9.215809822E0,1.593626022E0,1.035179265E1
2.585133642E0,3.699990273E0,-9.272927284E0,1.370115757E0,1.007741661E1
2.604512304E0,3.344529867E0,-9.252103806E0,3.462226391E-1,9.844144197E0
2.623890966E0,3.220489264E0,-8.781592369E0,9.815191031E-1,9.404854884E0
2.643269628E0,2.114660501E0,-6.860736847E0,1.280000806E0,7.292455086E0
2.662617773E0,3.690927982E0,-2.472182274E0,-4.383444190E-1,4.463942248E0
2.681996435E0,5.830025673E0,6.574396133E0,1.412905693E0,8.899898110E0
2.701344579E0,5.709610939E0,6.216822433E1,-9.344862938E0,6.312538505E1
2.720723241E0,1.291350651E1,5.123022079E1,3.869151354E0,5.297418716E1
2.740101903E0,1.214370537E1,8.210958481E0,-8.104414940E0,1.675025256E1
2.759450048E0,1.314239311E1,1.138904953E1,-6.442610264E0,1.854562409E1
2.778828710E0,1.444973469E1,1.166055679E1,2.865124226E0,1.878755849E1
2.798176855E0,6.517893791E0,5.222706795E0,1.213519669E1,1.473168708E1
2.817555517E0,2.401560307E0,-2.571668625E-1,2.295120955E0,3.331847370E0
2.836934179E0,5.235376358E-1,-5.731032372E0,-2.126819134E0,6.135322594E0
2.856282323E0,-1.330793858E0,-1.038055611E1,-3.975368738E0,1.119511116E1
2.875660986E0,-2.003933907E0,-1.430666828E1,8.810633421E-1,1.447317453E1
2.895039648E0,1.112486839E0,-1.437353516E1,4.504159451E0,1.510376086E1
2.914418310E0,1.472467661E0,-1.330909634E1,-7.413611412E-1,1.341080992E1
2.933796972E0,1.127328634E0,-1.212303734E1,-1.402549267E0,1.225585773E1
2.953145116E0,1.186468363E0,-9.830327034E0,-3.184993565E-1,9.906789521E0
2.972523778E0,1.873193026E0,-7.809040070E0,1.534339547E0,8.175827589E0
