"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.106553911E0,5.746673107E0,-5.504880428E0,6.338679790E-1,7.983091440E0
2.125932573E0,6.490721226E0,-4.525179863E0,4.851220846E-1,7.927298295E0
2.145311235E0,9.560626984E0,-1.093439102E0,3.068367243E-1,9.627842238E0
2.164659380E0,1.503729820E1,5.230055809E0,2.385195494E-1,1.592264779E1
2.184038042E0,2.059690857E1,7.712855339E0,3.058120012E-1,2.199577916E1
2.203386186E0,2.982133484E1,1.531061077E1,-3.860690594E-1,3.352425783E1
2.222764848E0,3.804989624E1,2.070001411E1,-5.924272537E-2,4.331614824E1
2.242143510E0,4.022213364E1,1.609814835E1,1.275567770E0,4.334279049E1
2.261522173E0,3.832769775E1,1.069122791E1,1.534962416E0,3.982048316E1
2.280900835E0,3.169548798E1,2.946566582E0,5.475993156E-1,3.183686664E1
2.300248979E0,2.331726074E1,-4.076346874E0,1.708865166E-2,2.367090079E1
2.319627641E0,1.695409393E1,-7.943583488E0,-1.080701232E0,1.875392585E1
2.339006303E0,1.313207054E1,-1.053512573E1,-1.484245777E0,1.690098034E1
2.358354448E0,1.116538715E1,-1.126370716E1,-1.214678407E0,1.590636391E1
2.377733110E0,1.011978912E1,-1.059474373E1,-5.924547911E-1,1.466321006E1
2.397081255E0,9.585371017E0,-9.514320374E0,3.018404841E-1,1.350898728E1
2.416459917E0,9.164714813E0,-8.772855759E0,5.724186897E-1,1.269971098E1
2.435838579E0,8.786694527E0,-8.402619362E0,6.442669630E-1,1.217477280E1
2.455186723E0,8.415740013E0,-7.997138977E0,4.635093808E-1,1.161868120E1
2.474565385E0,8.445601463E0,-7.397262096E0,3.415430188E-1,1.123228927E1
2.493944048E0,8.575047493E0,-6.711313248E0,1.799777746E-1,1.089061784E1
2.513292192E0,8.775717735E0,-6.036253452E0,2.105861902E-1,1.065335271E1
2.532670854E0,9.320291519E0,-5.342744827E0,1.140168905E-1,1.074363794E1
2.552049516E0,1.136260796E1,-3.594475746E0,-3.132164478E-2,1.191763804E1
2.571428178E0,1.782378578E1,1.589525223E0,-1.373791695E-2,1.789452762E1
2.590806840E0,2.776937294E1,1.014867210E1,5.383299589E-1,2.957065130E1
2.610154985E0,3.310671234E1,1.675623703E1,1.815423965E-1,3.710604855E1
2.629533647E0,3.468444061E1,1.652205086E1,5.063545704E-1,3.842193358E1
2.648881792E0,3.675789261E1,1.618675232E1,9.623305798E-1,4.017561076E1
2.668260454E0,3.687338638E1,1.414880562E1,8.751435280E-1,3.950444532E1
2.687639116E0,3.460042191E1,1.127908707E1,8.483960629E-1,3.640229082E1
2.706987260E0,2.906330299E1,6.445049286E0,2.191567659E0,2.984991139E1
2.726365923E0,2.172961807E1,-1.556916237E-1,3.566750050E0,2.202095019E1
2.745714067E0,1.523436451E1,-6.048664570E0,4.604528427E0,1.702568316E1
2.765092729E0,1.073863316E1,-8.861541748E0,4.825220108E0,1.473526088E1
2.784471391E0,8.495670319E0,-8.936513901E0,5.137269020E0,1.335774037E1
2.803819536E0,7.000522137E0,-7.831892490E0,6.155413628E0,1.217517832E1
2.823198198E0,5.610486031E0,-7.387872219E0,6.222193718E0,1.117022399E1
2.842576860E0,4.763491631E0,-7.661486626E0,5.021559715E0,1.032498386E1
2.861955522E0,4.922436714E0,-7.527106762E0,3.260608435E0,9.566571318E0
2.881334184E0,5.579597950E0,-6.951900959E0,1.670872450E0,9.069324946E0
2.900682329E0,6.022339821E0,-5.930908203E0,1.214697242E0,8.539305500E0
2.920060991E0,6.380690098E0,-5.226642132E0,1.162126660E0,8.329557760E0
2.939409135E0,6.876479149E0,-4.874804020E0,8.692493439E-1,8.473799274E0
2.958787798E0,7.296017170E0,-4.789928436E0,8.930561543E-1,8.773416111E0
2.978166460E0,7.489620686E0,-4.781433105E0,1.024022102E0,8.944559342E0
2.997514604E0,7.420790195E0,-4.837812901E0,1.387854576E0,8.966532279E0
3.016893266E0,7.377028465E0,-4.854128838E0,1.814317703E0,9.015257316E0
3.036241411E0,7.311073780E0,-4.442464352E0,2.380590677E0,8.880005704E0
3.055620073E0,7.854397774E0,-3.561182976E0,2.852435112E0,9.083500132E0
3.074998735E0,1.057568741E1,-6.290030479E-1,3.215887547E0,1.107170907E1
3.094346880E0,1.435563946E1,3.694430828E0,3.211135626E0,1.516722108E1
3.113725542E0,1.967180443E1,7.920526505E0,2.661460638E0,2.137283328E1
3.133104204E0,2.713873863E1,1.573466301E1,3.236806393E-1,3.137189066E1
3.152482866E0,3.322302246E1,1.662912560E1,-2.021481037E0,3.720730338E1
3.171861528E0,3.803843307E1,1.531930923E1,-1.530979633E0,4.103592968E1
3.191209673E0,3.927501678E1,1.214026451E1,2.784404755E-1,4.110949398E1
3.210588335E0,3.445127106E1,8.635532379E0,1.532920837E0,3.555013844E1
3.229936479E0,2.444897461E1,5.207886696E-1,9.670310020E-1,2.447363335E1
3.249315141E0,1.689753342E1,-3.939350605E0,1.244753838E0,1.739524449E1
3.268693803E0,1.165457058E1,-6.938308716E0,1.964653015E0,1.370507223E1
3.288041948E0,8.692029953E0,-8.370937347E0,2.294696808E0,1.228371321E1
3.307420610E0,7.773749352E0,-9.162583351E0,2.940522671E0,1.237056127E1
3.326799272E0,7.635932922E0,-9.406226158E0,3.044018269E0,1.249202183E1
3.346147417E0,8.247786522E0,-9.013148308E0,3.124608994E0,1.261055139E1
3.365526079E0,9.278190613E0,-8.248353004E0,3.024221420E0,1.277756094E1
3.384874223E0,9.970201492E0,-7.373359680E0,2.962923050E0,1.274952014E1
3.404252885E0,1.037678623E1,-6.610571384E0,2.500761032E0,1.255512454E1
3.423662065E0,1.049303150E1,-6.331293583E0,1.883398652E0,1.239903944E1
3.443010210E0,1.062899113E1,-5.956594944E0,1.593025684E0,1.228796999E1
3.462388872E0,1.090160179E1,-5.509652615E0,1.468066692E0,1.230269943E1
3.481737016E0,1.181311512E1,-4.378757954E0,1.343062639E0,1.266992610E1
3.501115678E0,1.498525047E1,-1.513533592E0,1.238218069E0,1.511230292E1
3.520494340E0,2.182946014E1,5.064100742E0,1.580335855E0,2.246481489E1
3.539842485E0,2.963522720E1,1.451637173E1,1.461777687E0,3.303193203E1
3.559221147E0,3.355706024E1,1.893697548E1,8.426189423E-1,3.854082691E1
3.578569292E0,3.701979446E1,2.031960678E1,1.436387539E0,4.225416916E1
3.597947954E0,3.841301346E1,2.137685394E1,2.686017036E0,4.404252689E1
3.617326616E0,3.601855087E1,2.006501198E1,4.295459747E0,4.145348824E1
3.636674760E0,2.977268219E1,1.464646530E1,5.461334229E0,3.362674118E1
3.656053423E0,2.218735695E1,7.661737919E0,5.357331276E0,2.407658686E1
3.675401567E0,1.569873810E1,8.354182243E-1,4.968691826E0,1.648745584E1
3.694810747E0,1.138530254E1,-4.017069817E0,5.011595726E0,1.307203334E1
3.714189409E0,8.739456177E0,-5.851706505E0,4.748233795E0,1.153976982E1
3.733537553E0,7.785009384E0,-6.259754181E0,5.243971348E0,1.128229272E1
3.752916215E0,7.200181484E0,-5.944075108E0,5.895211220E0,1.104210839E1
3.772264360E0,6.151872158E0,-6.278853416E0,6.291078568E0,1.080958837E1
3.791643022E0,5.025599003E0,-7.056979656E0,5.795333862E0,1.042321936E1
3.811021684E0,4.530506134E0,-7.700674057E0,4.705651760E0,1.009797134E1
3.830369829E0,4.491174698E0,-8.068773270E0,3.454007387E0,9.859306227E0
3.849748491E0,5.238592148E0,-7.175629139E0,2.668995380E0,9.276639347E0
3.869127153E0,6.309435368E0,-6.151551247E0,2.587733746E0,9.184058108E0
3.888475298E0,7.118937492E0,-5.340112209E0,2.789680958E0,9.326220525E0
3.907853960E0,7.628905296E0,-4.939819336E0,2.860580921E0,9.528112840E0
3.927202104E0,7.897821426E0,-4.572109699E0,2.731883526E0,9.525909824E0
3.946580766E0,8.027041435E0,-4.295606136E0,2.492812157E0,9.439265794E0
3.965959428E0,7.995264053E0,-4.148994923E0,2.220344543E0,9.277302196E0
3.985338090E0,7.591879845E0,-3.949647903E0,2.011920452E0,8.791142249E0
