"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.046516819E0,-5.873967409E-1,3.964581490E-1,1.901424408E0,2.029194119E0
3.065895481E0,-5.199189186E-1,2.769526243E-1,1.449731827E0,1.564845298E0
3.085274143E0,-5.063978434E-1,1.567072868E-1,8.937759399E-1,1.039149354E0
3.104622288E0,-3.988176584E-1,-4.535555840E-2,4.269313812E-1,5.859889552E-1
3.124000950E0,-1.870269775E-1,-2.024717331E-1,-4.823207855E-2,2.798217762E-1
3.143379612E0,-9.418570995E-2,-3.200552464E-1,-6.575126648E-1,7.373121544E-1
3.162727757E0,-4.098036885E-1,-1.531112194E-1,-1.523642540E0,1.585203046E0
3.182106419E0,-8.886176348E-1,-1.173849106E-1,-2.382729530E0,2.545745575E0
3.201485081E0,-6.658724546E-1,-5.515215397E-1,-3.147032738E0,3.263644770E0
3.220863743E0,2.990896702E-1,-5.497989655E-1,-3.935912132E0,3.985365460E0
3.240211888E0,9.418603182E-1,7.669130564E-1,-5.041327477E0,5.185579931E0
3.259590550E0,9.388114214E-1,1.949220657E0,-5.116970062E0,5.555556738E0
3.278969212E0,8.191001415E-1,2.052833557E0,-4.253729820E0,4.793669580E0
3.298347874E0,7.690119743E-1,1.364764094E0,-3.031615257E0,3.412426046E0
3.317726536E0,7.425320148E-1,1.258959055E0,-1.657625198E0,2.209989365E0
3.337105198E0,4.245901108E-1,1.285451174E0,-5.682249069E-1,1.468176089E0
3.356453343E0,8.005774021E-2,1.265281916E0,2.435426712E-1,1.290992099E0
3.375832005E0,-2.492398024E-1,1.270782948E0,1.011281013E0,1.643076099E0
3.395210667E0,-3.951439857E-1,1.365576267E0,1.399060249E0,1.994569350E0
3.414558811E0,-6.687630415E-1,1.282054901E0,1.367732048E0,1.990376781E0
3.433937474E0,-7.302817106E-1,1.002627134E0,1.654393196E0,2.067749839E0
3.453316136E0,-6.139365435E-1,7.051662207E-1,2.293108940E0,2.476393767E0
3.472664280E0,-2.542601824E-1,4.650865793E-1,2.757233620E0,2.807719893E0
3.492042942E0,1.115425825E-1,1.777241230E-1,2.878969193E0,2.886605484E0
3.511421604E0,1.171288490E-1,9.555041790E-2,2.604021072E0,2.608404646E0
3.530800266E0,-1.563819647E-1,1.384547949E-1,2.234818459E0,2.244557549E0
3.550148411E0,-2.779527307E-1,1.387233734E-1,2.025821686E0,2.049501256E0
3.569527073E0,-2.584147453E-1,-6.619882584E-2,1.882802963E0,1.901606548E0
3.588936253E0,-1.863764524E-1,-3.633726835E-1,1.574318886E0,1.626424251E0
3.608284397E0,-2.662218809E-1,-6.466487646E-1,1.118111610E0,1.318788189E0
3.627663059E0,-2.237424850E-1,-7.013167143E-1,3.138628006E-1,8.002597647E-1
3.647041722E0,-9.734213352E-3,-4.361623526E-1,-1.067152977E0,1.152886737E0
3.666389866E0,1.477575302E-1,-3.387955427E-1,-2.526825905E0,2.553715697E0
3.685768528E0,4.381137490E-1,-4.083993435E-1,-3.444162369E0,3.495852987E0
3.705147190E0,3.777081370E-1,-9.165017605E-1,-3.870504379E0,3.995427770E0
3.724495335E0,-5.499064922E-3,-1.535758138E0,-4.040547371E0,4.322569416E0
3.743873997E0,-3.887713552E-1,-1.067019701E0,-4.014598846E0,4.172131123E0
3.763252659E0,-1.182469368E0,7.856487036E-1,-4.068861961E0,4.309421696E0
3.782631321E0,-1.588270068E0,2.002943516E0,-3.895466805E0,4.659296745E0
3.801979466E0,-9.870535135E-1,1.837472677E0,-3.198358536E0,3.818386806E0
3.821358128E0,-4.264078736E-1,1.539154530E0,-1.732993126E0,2.356710741E0
3.840767308E0,-5.993303061E-1,1.670105457E0,-7.061319351E-1,1.909730705E0
3.860084934E0,-9.241520762E-1,1.752949476E0,-3.886146545E-1,2.019383638E0
3.879494114E0,-7.554103136E-1,1.746536970E0,-2.525720596E-1,1.919590783E0
3.898872776E0,-3.067318201E-1,1.652395248E0,9.003829956E-2,1.683033381E0
3.918220921E0,5.958938599E-2,1.365232468E0,1.039632797E0,1.717045992E0
3.937599583E0,1.174923182E-1,1.053387403E0,2.186436653E0,2.429801371E0
3.956978245E0,-2.251925468E-1,7.814781666E-1,2.832885742E0,2.947314275E0
3.976326390E0,-5.983144641E-1,4.885790348E-1,3.215398788E0,3.306883584E0
3.995705052E0,-9.356676936E-1,3.936393261E-1,3.421471596E0,3.568878512E0
4.015083714E0,-9.776048660E-1,3.752481937E-1,3.258978844E0,3.423078378E0
4.034462376E0,-7.832611203E-1,4.715652466E-1,2.856425285E0,2.999172748E0
4.053810520E0,-5.898060203E-1,6.383624077E-1,2.376499176E0,2.530439890E0
4.073189183E0,-3.763357997E-1,6.310353279E-1,1.891016006E0,2.028737478E0
4.092567845E0,-1.520214081E-1,5.454995632E-1,1.407436371E0,1.517088468E0
4.111915989E0,-2.292389274E-1,3.336453438E-1,1.046010971E0,1.121609849E0
4.131294651E0,-2.517140508E-1,-1.408956051E-1,8.455953598E-1,8.934444848E-1
4.150673313E0,-1.273249984E-1,-5.219616890E-1,1.288547516E-1,5.525026760E-1
4.170051975E0,-5.094528198E-3,-5.976350307E-1,-8.633174896E-1,1.050005082E0
4.189430638E0,1.034046412E-1,-4.555399418E-1,-1.712774277E0,1.775332330E0
4.208809300E0,-1.092271209E-1,-5.612237453E-1,-2.518156052E0,2.582249515E0
4.228157444E0,8.630275726E-2,-5.192260742E-1,-3.683357239E0,3.720774708E0
4.247536106E0,2.917701006E-1,5.936093330E-1,-5.530641556E0,5.570053667E0
4.266914768E0,4.833263755E-1,1.753905177E0,-6.525670052E0,6.774522668E0
4.286293431E0,9.473994970E-1,2.203365803E0,-5.899020195E0,6.367953041E0
4.305641575E0,1.362992048E0,1.498836994E0,-4.001889229E0,4.485462859E0
4.325020237E0,1.444881201E0,1.063757181E0,-2.083687782E0,2.749730132E0
4.344398899E0,1.441410065E0,9.306488037E-1,-7.894821167E-1,1.888664127E0
4.363747044E0,1.320140839E0,1.017616987E0,-3.563690186E-2,1.667209092E0
4.383125706E0,1.005500436E0,1.331509829E0,4.137163162E-1,1.719043554E0
